show_id,event_id,event_venue_id,show_date,start_time,price,total_seats,available_seats,show_publicly
1001048,1002969,1000677,2022-03-05,09:19:16,768,11,,t
1001049,1001444,1004621,2019-04-03,19:01:10,502,143,136,f
1001051,1000329,1004579,2019-03-18,18:42:01,276,298,292,f
1001054,1002562,1001097,2021-06-12,12:59:49,255,423,,f
1001057,1002408,1003736,2022-03-29,07:30:03,163,328,,t
1001058,1000876,1004265,2017-03-30,06:02:39,367,255,,f
1001060,1002068,1001652,2021-05-24,01:36:43,555,388,,f
1001062,1001658,1002531,2022-08-22,23:29:38,987,285,272,t
1001064,1000799,1004068,2021-10-21,16:27:59,876,204,,f
1001073,1003604,1001123,2022-08-19,12:22:51,531,495,488,f
1001074,1003180,1002756,2019-09-15,14:02:35,63,498,493,f
1001075,1000889,1000342,2019-03-13,03:52:58,791,99,84,t
1001076,1003532,1003461,2022-01-27,20:31:54,45,70,,f
1001078,1003240,1003130,2022-03-23,06:47:41,207,335,318,t
1001079,1000095,1002768,2019-09-05,13:03:11,275,17,,t
1001080,1003869,1000144,2022-08-22,02:16:52,207,250,244,f
1001082,1002077,1004066,2021-01-11,17:19:56,430,12,5,f
1001084,1000634,1002088,2018-08-23,14:44:46,177,364,359,t
1001086,1001751,1002478,2017-12-24,17:02:32,874,299,285,f
1001091,1003063,1001089,2022-06-19,17:39:54,254,119,,f
1001092,1003961,1002807,2021-03-15,08:51:51,19,259,251,t
1001097,1003330,1004974,2017-08-18,14:20:56,681,184,,t
1001100,1004758,1003420,2022-11-16,20:52:27,915,24,,f
1001102,1001694,1000210,2020-07-14,12:02:37,364,490,,t
1001103,1004230,1001050,2022-07-05,16:09:57,856,487,,t
1001104,1003747,1004479,2022-01-17,18:02:57,624,11,9,t
1001111,1000496,1001542,2021-07-21,12:45:05,385,217,216,f
1001115,1000424,1001248,2022-02-19,09:36:18,198,92,83,t
1001116,1002408,1000923,2021-10-04,04:59:15,294,143,,t
1001118,1004906,1002178,2022-06-16,08:53:01,57,354,347,f
1001119,1000948,1001788,2020-03-06,00:24:45,837,68,62,t
1001120,1003832,1004369,2020-09-29,13:30:03,452,441,,f
1001122,1002982,1002384,2022-07-18,22:02:06,658,222,,t
1001124,1004170,1000436,2022-04-10,06:29:08,451,176,166,f
1001125,1004770,1001443,2021-05-09,14:43:44,580,273,269,t
1001131,1003445,1001203,2016-11-08,06:37:25,124,123,119,f
1001133,1000281,1003311,2019-01-20,20:21:11,730,440,428,f
1001135,1002640,1002569,2021-01-15,14:54:23,617,496,488,t
1001139,1002893,1004527,2021-06-25,18:42:59,587,103,,t
1001141,1003688,1003863,2019-10-09,20:29:51,802,144,,f
1001145,1003204,1000900,2020-03-10,10:39:07,516,135,126,t
1001147,1001876,1001101,2019-06-21,07:26:39,602,185,,f
1001148,1000840,1002074,2018-10-26,18:48:10,633,491,,t
1001150,1001248,1002461,2021-02-06,22:57:57,671,90,,t
1001151,1002921,1002153,2022-07-02,23:12:11,54,110,99,f
1001153,1004758,1000206,2019-06-09,12:52:43,35,489,476,f
1001159,1003076,1004733,2020-05-26,07:28:44,483,255,,t
1001161,1000346,1000290,2021-04-26,01:21:21,151,36,,f
1001164,1000032,1001253,2019-08-14,03:42:05,837,214,194,f
1001165,1001975,1003634,2021-09-03,16:17:34,297,440,438,f
1001166,1001336,1002156,2019-04-14,18:24:56,51,309,296,t
1001173,1002227,1003638,2019-10-15,14:50:57,34,223,216,f
1001174,1000558,1001923,2017-12-01,17:38:13,250,103,99,f
1001181,1004772,1004629,2021-05-10,15:10:51,658,230,226,f
1001182,1001797,1003724,2018-07-05,12:02:28,268,376,362,f
1001183,1003420,1004334,2019-10-18,21:32:48,492,171,162,f
1001187,1001387,1000324,2021-04-21,21:56:23,219,421,417,t
1001188,1004308,1003918,2018-02-12,16:59:10,504,393,384,t
1001192,1004674,1000494,2021-08-31,22:58:09,155,346,341,f
1001194,1003993,1004885,2021-09-20,00:39:40,540,215,209,t
1001197,1004251,1004148,2018-01-29,20:20:32,269,26,,t
1001201,1002980,1004871,2021-06-14,14:03:44,816,252,244,f
1001202,1004541,1002920,2019-09-29,03:43:50,757,484,,f
1001203,1001480,1004603,2022-05-01,10:57:55,396,473,472,t
1001206,1000290,1004818,2022-02-17,12:50:10,146,493,,f
1001208,1001658,1002892,2022-10-24,06:37:21,588,354,345,t
1001209,1000090,1001978,2022-07-27,10:35:32,770,103,95,t
1001212,1002495,1001247,2020-12-24,13:07:34,267,124,122,t
1001213,1004396,1001656,2022-09-01,19:13:45,751,217,211,t
1001214,1003694,1002271,2020-10-31,15:29:04,325,147,,t
1001215,1003293,1000427,2021-10-05,19:21:47,357,355,354,t
1001216,1004845,1002242,2022-06-03,17:26:52,989,243,,f
1001217,1004436,1003703,2020-09-28,00:57:27,545,137,136,t
1001220,1002567,1001315,2018-04-19,23:21:23,471,475,474,t
1001225,1004413,1001733,2018-02-17,02:29:15,632,129,,f
1001230,1001143,1002369,2021-08-18,06:40:33,939,150,,f
1001231,1001080,1000499,2017-11-15,17:29:05,744,325,313,t
1001234,1004736,1000791,2022-07-23,23:50:26,426,326,309,t
1001235,1003138,1004976,2022-11-03,19:12:58,887,28,19,f
1001238,1001522,1002108,2021-07-16,15:01:15,83,233,,f
1001239,1001675,1002223,2020-12-23,21:10:54,968,158,,t
1001241,1002813,1003428,2018-07-19,03:40:40,188,426,418,f
1001249,1000038,1004685,2019-02-15,16:20:45,100,381,377,t
1001250,1002642,1003285,2021-10-03,15:41:33,613,242,237,t
1001251,1001220,1002655,2020-12-08,14:01:54,90,43,19,t
1001252,1003839,1001673,2018-08-08,09:35:03,94,141,133,f
1001253,1003747,1000959,2021-11-25,06:05:49,24,26,24,f
1001259,1003909,1001107,2018-09-02,09:15:44,162,305,289,t
1001260,1001225,1000271,2018-01-10,18:22:43,397,346,343,f
1001264,1002731,1000316,2022-09-24,17:33:46,862,20,11,t
1001265,1003911,1001392,2020-10-02,10:57:22,331,282,270,t
1001269,1003323,1000546,2022-07-31,14:40:50,648,398,,f
1001275,1004262,1002359,2022-05-09,09:45:09,646,372,363,f
1001276,1001774,1004447,2018-03-24,04:33:01,593,237,223,t
1001280,1004855,1001939,2022-01-08,03:09:13,587,23,15,t
1001282,1002460,1000067,2019-08-28,06:24:45,576,183,153,t
1001285,1000364,1003298,2021-01-01,11:55:55,828,61,,t
1001292,1002968,1000111,2018-05-04,21:30:30,198,454,444,t
1001295,1002462,1003947,2019-09-03,18:03:44,95,24,16,f
1001298,1004921,1004986,2021-08-28,22:58:20,627,276,,t
1001300,1004369,1004241,2018-04-15,22:50:33,733,252,244,f
1001302,1001217,1003034,2020-12-07,12:25:37,486,333,,t
1001305,1002642,1001581,2020-02-06,13:31:06,777,15,,f
1001307,1002015,1004272,2022-03-10,09:15:34,156,133,123,f
1001312,1001488,1003769,2021-02-14,08:19:46,388,409,,f
1001313,1001500,1000318,2019-01-12,09:33:09,156,178,166,t
1001314,1003362,1002085,2019-08-01,08:37:26,324,110,100,f
1001315,1000593,1003225,2022-10-02,10:25:45,863,138,131,t
1001318,1001707,1004112,2022-03-02,01:15:46,980,96,80,t
1001321,1004065,1002402,2018-10-22,04:35:10,275,198,,t
1001322,1004275,1000854,2022-05-31,00:54:46,494,499,488,f
1001324,1001051,1004661,2017-06-08,15:42:20,330,296,287,f
1001326,1002551,1003603,2020-12-28,15:43:52,766,226,,t
1001327,1004035,1002349,2022-09-07,06:48:25,755,334,333,t
1001329,1000699,1002652,2018-01-03,04:22:17,875,163,,f
1001332,1004139,1003849,2022-09-08,08:55:37,445,293,275,f
1001334,1004872,1000707,2018-10-25,16:04:48,592,84,,t
1001342,1003263,1003943,2018-01-31,14:26:22,187,420,410,t
1001344,1003954,1002873,2022-06-13,09:03:01,774,216,203,t
1001351,1002722,1004173,2022-05-04,09:58:17,739,371,,f
1001353,1000216,1001984,2021-05-11,13:14:23,131,353,349,t
1001355,1004343,1003916,2019-11-27,05:54:06,619,153,149,t
1001356,1001879,1002181,2022-11-03,11:34:54,592,337,,t
1001357,1001238,1004140,2019-11-06,15:20:22,432,54,44,f
1001358,1000206,1001405,2021-12-29,00:55:01,552,310,292,t
1001363,1002631,1001394,2022-01-05,19:32:48,119,295,272,f
1001364,1004812,1003892,2019-01-08,00:07:53,960,426,417,t
1001368,1004783,1000608,2019-04-25,15:55:27,20,362,361,t
1001369,1001688,1000280,2021-02-19,14:54:13,721,99,,f
1001374,1003074,1001178,2018-01-26,06:36:37,347,85,82,f
1001375,1002435,1001261,2020-12-31,07:23:19,486,286,278,t
1001376,1001334,1002649,2022-05-08,06:56:32,809,283,275,t
1001378,1002015,1001456,2022-04-25,17:18:49,711,355,,t
1001387,1004267,1001159,2021-02-25,14:12:40,511,206,199,t
1001388,1003336,1002400,2022-01-07,23:18:22,97,290,,f
1001390,1000094,1000648,2022-02-13,02:16:14,167,375,353,f
1001391,1003644,1003432,2021-08-30,17:40:39,487,282,281,t
1001392,1002750,1003070,2017-07-28,06:26:57,162,133,,t
1001396,1000500,1003048,2022-11-22,17:38:12,285,226,,f
1001397,1003610,1002788,2022-05-09,13:10:40,621,327,,f
1001399,1002357,1001260,2019-01-19,08:00:39,635,17,5,t
1001402,1000023,1002141,2019-01-30,09:51:50,501,82,78,f
1001403,1002128,1003454,2022-01-25,19:00:25,777,212,208,f
1001409,1001378,1000939,2016-12-15,21:56:42,586,302,,t
1001410,1003733,1001339,2020-11-17,21:49:51,588,430,424,t
1001411,1001474,1000638,2021-04-30,13:18:26,851,452,,t
1001413,1004799,1004296,2022-10-28,19:53:35,975,179,176,t
1001414,1000155,1002990,2019-12-30,05:27:47,732,26,13,f
1001419,1003519,1001574,2022-08-01,13:15:04,444,64,,f
1001421,1002559,1000878,2019-05-19,09:53:03,949,168,159,f
1001422,1003602,1001313,2021-03-20,18:44:22,356,58,49,t
1001427,1004532,1001650,2020-12-09,22:36:26,142,283,,f
1001436,1003710,1003968,2016-09-04,18:27:47,344,175,,t
1001438,1000198,1001170,2020-04-22,00:01:39,559,178,175,t
1001440,1002948,1003029,2020-09-08,10:46:55,640,42,31,t
1001441,1000559,1003975,2016-05-27,07:54:15,182,229,,f
1001442,1001254,1003892,2020-11-15,01:59:47,369,248,237,t
1001450,1003561,1002163,2021-03-02,21:05:43,319,120,119,f
1001452,1003311,1002802,2021-06-22,22:08:10,106,35,,f
1001453,1000954,1003382,2020-01-18,09:03:32,409,201,,t
1001456,1003483,1003280,2020-08-31,11:37:17,801,271,,t
1001458,1004049,1003557,2022-08-25,05:45:08,951,240,234,f
1001463,1002830,1002869,2020-04-04,21:38:25,191,476,457,f
1001464,1003587,1001419,2020-02-24,04:08:32,533,205,189,f
1001466,1001852,1000934,2022-03-14,10:56:44,524,483,475,t
1001468,1002338,1000460,2020-04-09,19:03:53,12,453,443,f
1001470,1003484,1000260,2021-08-04,16:33:55,557,253,,f
1001471,1002739,1002170,2018-10-21,21:24:56,515,46,38,t
1001472,1004073,1004887,2017-04-24,15:28:55,450,413,,t
1001473,1002664,1000468,2020-03-17,04:46:04,501,52,45,f
1001477,1002058,1004077,2021-01-27,11:32:40,451,72,,t
1001478,1002205,1001721,2018-12-15,05:52:10,141,411,,t
1001480,1004781,1003009,2022-07-18,15:00:52,160,431,,f
1001482,1002392,1004987,2018-03-12,13:34:32,608,136,112,t
1001483,1001241,1000813,2020-07-07,03:46:30,132,377,364,t
1001485,1001519,1001763,2019-06-09,01:49:45,323,367,361,t
1001486,1002261,1001899,2022-06-06,11:03:10,135,488,478,f
1001487,1004890,1003218,2022-11-20,21:21:13,54,398,390,f
1001488,1004339,1003300,2022-05-19,17:57:11,100,435,428,f
1001490,1004555,1002968,2018-01-20,14:42:09,112,292,283,f
1001491,1003796,1000958,2019-07-19,05:28:30,233,34,,t
1001493,1004403,1001265,2022-05-29,07:24:29,96,46,36,f
1001494,1002904,1001523,2020-09-13,15:29:44,234,129,127,f
1001497,1003870,1001723,2022-08-13,10:15:39,602,17,5,t
1001498,1004182,1003969,2021-01-11,08:28:59,410,67,,f
1001499,1000542,1004420,2021-01-29,03:05:25,297,160,153,f
1001500,1001807,1000096,2017-08-12,07:03:22,786,228,224,t
1001501,1001801,1003870,2021-04-06,21:24:47,315,217,,t
1001502,1001485,1003812,2019-08-05,16:36:29,396,125,119,t
1001503,1003957,1002790,2022-07-07,20:39:58,318,246,,f
1001504,1002120,1000816,2019-12-17,16:39:52,28,321,,t
1001512,1004369,1001861,2019-10-01,06:15:21,216,338,,f
1001519,1002132,1003970,2019-09-08,14:10:47,313,464,446,f
1001522,1003276,1001833,2019-04-02,10:34:37,806,421,420,f
1001524,1000285,1002217,2022-08-09,12:51:12,853,419,417,f
1001531,1000480,1001157,2019-04-21,04:46:41,205,115,102,f
1001532,1004549,1002395,2018-07-10,16:23:30,13,288,281,t
1001534,1000023,1000738,2022-08-08,07:01:50,790,399,397,f
1001535,1000468,1002468,2020-03-22,17:51:30,788,351,341,f
1001537,1001992,1001536,2020-01-23,07:59:18,224,207,194,t
1001538,1004012,1002588,2020-08-11,17:32:40,490,481,,t
1001539,1000033,1001179,2019-07-13,15:04:02,333,424,416,t
1001540,1003321,1001441,2019-12-20,08:26:29,692,110,,f
1001541,1002823,1000294,2018-10-17,17:50:31,854,331,,t
1001542,1000784,1000493,2022-09-09,03:52:43,434,27,17,t
1001546,1000820,1001456,2019-10-06,18:10:53,644,291,285,t
1001547,1000121,1001080,2018-08-07,23:58:22,643,136,116,t
1001548,1003641,1004713,2020-03-12,16:11:54,700,397,392,f
1001549,1002509,1000078,2019-01-22,15:19:19,375,334,330,f
1001552,1000104,1001994,2020-07-09,15:57:45,38,129,,t
1001553,1004608,1002854,2019-05-07,11:04:13,554,453,,f
1001556,1001312,1003015,2021-10-15,06:43:18,968,319,,t
1001557,1001205,1003531,2021-02-12,07:33:08,371,296,294,f
1001558,1003551,1004625,2021-06-21,19:47:32,741,142,138,t
1001559,1002374,1001404,2021-06-25,04:47:51,677,36,27,f
1001561,1000135,1004248,2020-01-03,13:55:11,918,296,291,f
1001563,1000852,1004256,2017-11-06,10:36:41,726,11,0,t
1001564,1002043,1002532,2020-11-11,01:58:29,907,120,119,t
1001569,1002281,1001494,2019-04-05,02:57:34,746,361,,f
1001572,1004859,1002693,2020-09-05,08:11:19,621,351,,f
1001573,1003551,1001074,2022-09-11,09:34:38,758,447,,f
1001574,1001722,1004329,2022-05-10,20:28:36,376,336,,t
1001575,1002967,1003514,2019-11-10,19:37:47,449,333,321,f
1001576,1004933,1004363,2017-05-29,17:51:35,232,209,191,f
1001578,1002755,1001060,2019-01-03,04:50:08,710,433,416,f
1001579,1002835,1002123,2022-02-01,05:16:25,230,136,130,f
1001580,1003183,1000840,2021-09-03,12:03:24,817,177,,t
1001581,1003526,1002356,2022-06-05,08:21:31,649,440,431,f
1001582,1002577,1003994,2019-07-22,11:06:14,66,234,228,f
1001584,1004310,1004993,2022-02-21,06:32:57,718,124,,t
1001586,1000912,1000739,2021-08-20,03:31:20,951,381,,t
1001588,1001920,1002377,2020-01-07,06:48:47,272,256,254,t
1001589,1000505,1004211,2021-03-18,07:26:24,605,324,321,f
1001590,1000506,1002800,2022-04-17,17:08:23,518,132,125,f
1001597,1003163,1003720,2020-11-03,19:45:57,194,124,,f
1001603,1000587,1001161,2017-11-16,05:21:02,935,13,-5,f
1001604,1000484,1000420,2021-12-19,13:13:01,478,102,95,f
1001608,1001920,1000780,2019-01-17,14:38:56,795,281,,t
1001611,1002905,1002760,2020-12-02,11:34:46,40,318,,t
1001615,1003714,1004727,2017-05-18,08:42:11,555,64,62,t
1001618,1004080,1004703,2018-04-07,11:33:19,753,484,476,f
1001619,1002794,1002664,2018-03-02,15:43:44,407,406,397,f
1001623,1003621,1002480,2020-12-29,01:30:44,919,418,406,t
1001624,1000583,1002416,2021-11-14,01:31:43,586,425,416,t
1001629,1004639,1000066,2022-11-22,09:59:45,658,347,,f
1001630,1002341,1003503,2017-05-17,07:30:30,801,282,,f
1001633,1003766,1004936,2021-12-06,20:38:18,465,434,427,t
1001634,1000721,1000219,2019-07-19,23:41:19,291,83,,f
1001635,1003618,1003457,2018-10-09,08:17:38,190,85,72,t
1001647,1001973,1001315,2022-09-04,09:16:24,589,498,487,t
1001651,1003610,1001507,2021-07-01,10:49:44,193,134,125,t
1001653,1002377,1003552,2020-09-01,07:30:37,64,278,274,t
1001655,1004775,1004271,2019-09-26,16:37:36,951,389,381,f
1001656,1004953,1003311,2019-08-02,02:35:18,786,35,,f
1001658,1003765,1003859,2019-10-28,01:22:46,726,428,,t
1001661,1001250,1004405,2022-09-24,22:51:52,557,102,,t
1001662,1002000,1000049,2021-07-09,18:28:25,296,272,261,f
1001663,1003687,1002594,2021-09-23,01:09:54,524,76,,t
1001664,1001308,1001307,2021-04-15,08:40:32,209,461,459,f
1001666,1000788,1000530,2020-10-16,05:06:38,986,384,382,f
1001669,1000741,1003928,2019-01-25,04:52:32,583,477,,t
1001670,1003937,1004681,2019-03-23,15:28:27,102,107,97,f
1001671,1002956,1000543,2016-11-26,11:40:48,301,245,,t
1001672,1004755,1001797,2022-09-29,00:31:10,934,28,0,t
1001674,1003405,1002267,2022-04-21,16:36:54,287,424,,f
1001675,1000378,1004996,2021-03-17,20:46:56,736,500,492,f
1001677,1001870,1000677,2020-12-09,10:55:50,404,449,,t
1001678,1004620,1002530,2022-09-07,17:28:41,85,175,167,f
1001680,1001649,1002932,2020-03-29,21:26:34,962,226,222,f
1001682,1002592,1001410,2022-03-23,01:51:26,310,36,,f
1001684,1001669,1004914,2019-01-16,02:42:47,510,167,,f
1001686,1003192,1002057,2019-08-24,23:09:32,65,42,32,t
1001689,1004025,1004458,2020-02-11,08:37:49,94,440,437,f
1001690,1003186,1002947,2020-04-01,22:09:47,201,366,353,f
1001691,1004192,1002336,2022-02-13,15:29:13,693,39,31,t
1001693,1003741,1001658,2022-05-31,03:21:56,612,447,,f
1001696,1003775,1001763,2018-08-02,01:12:58,386,492,485,t
1001697,1002845,1001768,2022-10-27,09:39:21,179,139,137,f
1001700,1000038,1002255,2017-12-27,00:09:39,518,316,,t
1001704,1002383,1001607,2019-10-23,23:54:18,123,103,90,f
1001709,1004377,1003314,2019-02-20,21:31:55,958,144,,f
1001711,1004571,1004358,2018-09-05,06:35:35,460,405,,f
1001714,1003394,1002479,2019-11-02,22:14:14,330,468,,t
1001718,1002921,1000263,2021-08-02,07:56:20,792,275,,t
1001720,1002961,1004795,2016-11-13,12:24:00,68,466,,f
1001722,1000877,1003354,2018-10-07,22:23:07,377,249,235,f
1001725,1003140,1000594,2022-03-10,08:09:43,959,195,,f
1001727,1004710,1001903,2022-02-10,02:50:11,803,241,235,t
1001729,1003166,1001938,2022-10-24,16:56:35,29,207,,f
1001730,1002605,1004265,2020-01-01,06:11:21,908,369,362,f
1001739,1000302,1001137,2022-01-28,03:08:21,816,171,,t
1001745,1000809,1001790,2018-05-01,01:26:32,546,226,,f
1001748,1002812,1001320,2022-05-05,09:11:48,231,182,,f
1001749,1001947,1002261,2020-06-30,11:25:50,490,117,116,f
1001753,1003356,1004268,2020-10-02,02:29:40,195,262,259,t
1001754,1002529,1002065,2022-09-10,03:23:15,651,51,,t
1001755,1001491,1002153,2021-04-25,06:54:06,436,495,485,f
1001757,1000196,1004314,2020-04-05,20:12:03,339,41,,t
1001758,1000097,1002743,2022-07-10,11:55:09,746,218,,t
1001760,1002138,1002871,2019-11-26,22:52:01,445,281,276,t
1001761,1004332,1001690,2021-04-14,05:11:42,861,223,215,f
1001762,1002460,1003205,2020-07-01,13:44:18,887,427,422,f
1001765,1004677,1002188,2021-09-26,22:15:11,333,13,10,t
1001766,1004404,1001978,2016-06-26,04:25:46,470,321,308,f
1001768,1003672,1003398,2018-09-12,06:01:30,188,112,,f
1001770,1004321,1001772,2021-09-03,02:50:30,52,420,,f
1001772,1004697,1002727,2021-12-22,13:33:06,772,181,163,t
1001778,1003263,1002507,2017-12-01,10:19:27,662,27,24,f
1001780,1002079,1002005,2020-11-17,16:01:22,895,434,431,f
1001786,1004221,1000274,2021-06-16,00:52:32,636,354,345,f
1001787,1000876,1001262,2020-04-11,02:01:22,83,184,178,t
1001788,1001816,1003427,2021-08-03,10:28:24,206,262,,f
1001791,1000785,1003997,2022-01-26,19:55:09,209,492,482,f
1001795,1002987,1001873,2018-07-09,00:56:23,283,417,411,f
1001798,1002607,1002334,2018-10-28,20:06:55,272,168,162,t
1001803,1004016,1004205,2019-08-19,13:54:38,834,229,223,t
1001804,1000697,1001013,2020-09-11,06:19:36,114,301,293,t
1001807,1001103,1001518,2021-06-10,00:34:16,508,127,125,f
1001811,1003747,1001687,2022-10-08,18:00:26,460,283,277,f
1001812,1004581,1002346,2019-01-30,22:00:03,488,167,165,t
1001814,1001126,1001542,2019-12-22,09:36:24,413,185,,f
1001816,1002163,1001448,2021-04-14,19:45:18,840,15,10,t
1001817,1003060,1000161,2022-04-25,02:51:18,856,309,305,t
1001819,1001107,1004310,2021-09-13,00:05:01,98,113,,f
1001824,1000174,1004067,2022-04-08,00:49:07,272,319,318,t
1001825,1000556,1002490,2021-03-21,16:35:41,120,136,125,f
1001826,1000544,1003249,2021-11-30,09:26:19,83,221,213,f
1001827,1003991,1003073,2020-03-21,11:19:14,565,322,,t
1001828,1000127,1001238,2019-05-12,10:32:12,767,367,360,t
1001830,1003586,1004181,2022-02-24,03:58:45,347,12,5,t
1001831,1003107,1000124,2022-02-18,01:28:37,749,34,22,f
1001834,1002782,1002167,2021-07-21,21:10:04,570,300,297,t
1001837,1002219,1000724,2019-12-03,05:48:59,26,266,,f
1001840,1001283,1000258,2020-12-17,11:39:53,383,125,117,f
1001841,1004910,1004295,2018-07-18,14:38:22,286,162,143,t
1001848,1001398,1004302,2022-08-11,09:54:10,912,430,422,f
1001856,1001943,1000873,2020-12-23,13:24:33,849,104,95,t
1001860,1000180,1000318,2022-02-04,18:49:47,799,441,428,t
1001861,1000530,1001446,2022-06-09,08:39:15,802,48,,t
1001862,1001372,1001018,2021-07-10,23:05:05,735,33,14,t
1001864,1004946,1003414,2019-08-18,11:49:58,208,306,,f
1001865,1001069,1004116,2017-08-14,09:46:16,881,307,298,f
1001871,1000280,1001265,2018-08-09,11:26:46,435,294,280,t
1001872,1003873,1003776,2019-07-29,07:46:51,228,335,,f
1001875,1003594,1003054,2021-07-09,09:02:24,894,317,,t
1001876,1003385,1002803,2016-09-04,06:04:42,608,337,,t
1001880,1000505,1002695,2022-03-29,11:46:12,216,319,,f
1001881,1004562,1004685,2017-11-14,09:14:44,424,92,88,f
1001883,1001879,1003428,2019-05-03,19:40:24,841,481,,t
1001885,1004401,1000188,2019-04-06,01:33:35,877,122,,f
1001886,1002069,1003652,2019-11-19,02:17:22,91,296,285,f
1001890,1002213,1004683,2020-05-03,13:24:09,729,241,,t
1001897,1000498,1003204,2017-01-13,17:45:32,284,440,,t
1001899,1000809,1002009,2022-07-05,09:29:41,669,279,262,f
1001900,1001876,1003865,2021-01-31,09:59:15,807,433,431,t
1001902,1003696,1002228,2018-12-28,03:11:04,168,203,187,t
1001906,1000992,1003596,2020-08-10,01:39:10,380,78,60,f
1001907,1002322,1000473,2017-08-23,21:44:12,392,149,,f
1001908,1001129,1004901,2021-12-07,08:09:51,138,103,,f
1001909,1004451,1001346,2021-03-03,22:18:20,587,277,270,f
1001911,1002921,1003867,2019-01-16,14:44:52,367,326,319,f
1001914,1002578,1001758,2022-11-21,16:21:03,692,483,479,f
1001916,1001866,1004638,2022-05-09,18:38:47,656,126,121,f
1001919,1000927,1002707,2021-07-12,17:03:03,259,268,263,t
1001922,1002443,1002011,2022-09-07,06:07:40,289,104,,f
1001925,1002621,1001663,2020-08-10,13:00:06,152,30,21,t
1001931,1002160,1004474,2022-03-11,03:49:00,676,38,29,t
1001934,1003213,1001482,2018-11-01,13:35:10,524,336,,f
1001936,1001463,1001012,2021-06-29,12:13:08,179,341,335,f
