event_id,event_name,event_type,duration,start_date,end_date,event_creater,rating
1000281,Catharacta skua,Concert,78,2017-05-18,2025-11-14,1003605,4.3
1000282,Dusicyon thous,Stand-up,241,2018-11-12,2024-11-09,1001097,2.4
1000283,Himantopus himantopus,Concert,253,2018-10-13,2024-11-24,1003759,2.2
1000284,Aonyx cinerea,Stand-up,131,2018-10-22,2024-05-26,1001261,3.9
1000285,Ploceus intermedius,Play,299,2020-06-17,2025-09-20,1001249,3.9
1000286,Equus hemionus,Movie,43,2019-01-31,2024-11-12,1004485,1.3
1000287,Helogale undulata,Concert,186,2017-01-01,2024-01-22,1002123,2.6
1000288,Nucifraga columbiana,Stand-up,266,2022-05-25,2024-01-07,1004830,1.2
1000289,Colobus guerza,Concert,103,2017-12-16,2024-08-25,1003885,1.4
1000290,Pelecanus conspicillatus,Concert,93,2019-08-02,2024-01-10,1003925,1.5
1000291,Melanerpes erythrocephalus,Movie,68,2017-03-01,2024-11-10,1003535,1.2
1000292,Boa caninus,Movie,228,2016-06-08,2024-08-27,1002011,2.9
1000293,Pseudoleistes virescens,Concert,134,2020-10-19,2024-01-23,1002764,2.5
1000294,Panthera leo,Stand-up,254,2021-05-09,2024-06-30,1000540,1.8
1000295,Corvus albicollis,Movie,253,2021-01-02,2025-03-01,1001776,4.0
1000296,Varanus salvator,Play,286,2020-06-30,2023-06-15,1001382,3.1
1000297,Sarcophilus harrisii,Play,97,2022-06-24,2025-11-11,1002236,3.2
1000298,Ovibos moschatus,Concert,255,2018-01-15,2024-12-28,1003338,3.4
1000299,Potos flavus,Play,162,2018-04-02,2023-11-22,1004341,1.3
1000300,Priodontes maximus,Stand-up,251,2015-12-28,2024-02-24,1002273,4.8
1000301,Vanellus armatus,Movie,291,2020-03-16,2025-05-15,1000855,4.0
1000302,Cebus albifrons,Play,274,2019-09-09,2024-04-17,1001543,2.5
1000303,unavailable,Concert,208,2021-02-18,2025-02-20,1004305,1.6
1000304,Cercatetus concinnus,Concert,257,2018-02-11,2024-10-08,1003030,2.7
1000305,Pteronura brasiliensis,Concert,201,2020-10-20,2025-02-18,1001730,1.1
1000306,Zosterops pallidus,Play,270,2021-03-11,2025-08-23,1003388,4.5
1000307,Redunca redunca,Stand-up,246,2017-08-27,2025-08-02,1000964,3.1
1000308,Cervus elaphus,Movie,154,2016-01-07,2023-12-31,1002131,3.5
1000309,Ornithorhynchus anatinus,Play,91,2019-05-06,2024-07-29,1000635,1.9
1000310,Ceratotherium simum,Stand-up,48,2017-02-06,2024-03-19,1002389,1.8
1000311,Lophoaetus occipitalis,Stand-up,288,2022-04-13,2023-07-04,1001335,2.1
1000312,Dusicyon thous,Concert,179,2016-08-22,2025-07-10,1002250,1.4
1000313,Macropus agilis,Movie,204,2017-08-26,2023-06-20,1001449,3.3
1000314,Loxodonta africana,Play,151,2020-06-23,2025-10-28,1004966,4.0
1000315,Crotalus triseriatus,Play,163,2022-08-07,2023-09-16,1000224,4.5
1000316,Acrantophis madagascariensis,Movie,295,2020-10-19,2025-10-10,1000090,3.8
1000317,Neophoca cinerea,Movie,298,2019-06-13,2025-07-25,1000233,4.4
1000318,Varanus salvator,Play,164,2019-01-03,2024-01-25,1004828,2.3
1000319,Thamnolaea cinnmomeiventris,Stand-up,230,2022-01-20,2025-04-09,1001991,4.3
1000320,Acridotheres tristis,Concert,123,2016-04-13,2023-09-08,1001856,2.9
1000321,Erethizon dorsatum,Movie,32,2023-07-01,2025-06-27,1003291,3.2
1000322,Choriotis kori,Movie,258,2019-02-25,2025-09-20,1002392,2.8
1000323,Chlamydosaurus kingii,Play,84,2017-03-03,2025-08-04,1002429,2.9
1000324,unavailable,Concert,142,2022-02-05,2024-12-24,1001268,2.9
1000325,Plectopterus gambensis,Movie,95,2020-11-10,2023-09-28,1003801,2.8
1000326,Sylvilagus floridanus,Concert,148,2021-06-05,2024-04-20,1001301,1.3
1000327,Spheniscus magellanicus,Concert,175,2023-02-17,2024-01-31,1002544,4.9
1000328,Cygnus atratus,Concert,45,2017-07-27,2024-11-07,1001482,2.1
1000329,Martes americana,Stand-up,143,2017-03-05,2024-07-07,1003428,4.8
1000330,Macaca mulatta,Concert,125,2018-03-08,2025-02-28,1002256,3.0
1000331,Colaptes campestroides,Play,227,2023-07-27,2023-12-08,1004432,1.1
1000332,Larus dominicanus,Movie,81,2016-03-29,2024-09-25,1002986,3.9
1000333,Zenaida galapagoensis,Concert,273,2023-08-30,2025-10-13,1001277,3.6
1000334,Ciconia episcopus,Stand-up,115,2022-09-03,2024-06-29,1003371,3.9
1000335,Bucephala clangula,Movie,40,2017-09-11,2024-12-13,1000261,1.1
1000336,Agelaius phoeniceus,Movie,184,2019-07-12,2024-03-10,1002851,3.9
1000337,Echimys chrysurus,Stand-up,175,2022-02-08,2024-08-25,1004346,4.2
1000338,Mustela nigripes,Play,104,2019-01-07,2024-04-20,1000320,4.2
1000339,Diomedea irrorata,Concert,193,2017-07-29,2024-05-21,1000067,2.5
1000340,Egretta thula,Stand-up,147,2016-07-12,2024-01-01,1004732,4.9
1000341,Ardea golieth,Stand-up,91,2019-10-31,2023-12-23,1003509,3.1
1000342,Lamprotornis sp.,Play,99,2020-02-27,2025-03-06,1000685,2.7
1000343,Pseudalopex gymnocercus,Stand-up,78,2022-08-14,2024-08-24,1000447,4.9
1000344,Tetracerus quadricornis,Stand-up,74,2022-01-19,2024-01-11,1002469,2.5
1000345,Uraeginthus granatina,Movie,240,2016-11-25,2025-11-01,1001637,2.2
1000346,Genetta genetta,Stand-up,237,2018-08-15,2025-05-17,1003420,2.6
1000347,Dolichitus patagonum,Movie,282,2020-01-02,2023-07-31,1001901,4.8
1000348,Uraeginthus angolensis,Play,63,2019-07-19,2024-01-29,1001871,1.7
1000349,Castor fiber,Play,248,2022-07-07,2024-12-15,1001711,4.4
1000350,Canis aureus,Movie,102,2021-05-29,2025-01-17,1002944,2.9
1000351,Papilio canadensis,Concert,150,2017-09-28,2023-12-09,1000032,3.2
1000352,Martes americana,Concert,215,2016-06-16,2023-11-11,1004517,1.9
1000353,Ciconia episcopus,Play,273,2018-12-27,2025-08-01,1000855,4.6
1000354,Vulpes vulpes,Movie,192,2020-08-06,2024-09-13,1001394,4.3
1000355,Crotalus adamanteus,Concert,279,2017-12-14,2025-10-20,1001300,2.7
1000356,Dasypus septemcincus,Movie,235,2020-08-13,2023-08-31,1004954,1.9
1000357,Upupa epops,Stand-up,186,2017-06-13,2024-11-30,1000487,3.2
1000358,Vanessa indica,Play,52,2016-08-29,2025-04-02,1003232,2.3
1000359,Meleagris gallopavo,Movie,138,2021-08-05,2025-09-28,1000146,1.4
1000360,Junonia genoveua,Movie,172,2017-11-04,2024-11-04,1003752,4.6
1000361,unavailable,Movie,61,2016-02-10,2025-10-11,1001243,1.8
1000362,Alcelaphus buselaphus cokii,Concert,289,2017-08-11,2025-05-06,1004689,2.7
1000363,Bubalornis niger,Movie,87,2022-11-20,2023-08-12,1004199,3.3
1000364,Sceloporus magister,Stand-up,194,2016-11-07,2025-04-18,1002950,1.6
1000365,Phalaropus lobatus,Stand-up,242,2019-03-27,2023-09-19,1002820,2.1
1000366,Bucorvus leadbeateri,Movie,79,2021-07-20,2023-11-22,1002457,2.2
1000367,Choloepus hoffmani,Stand-up,205,2018-05-30,2024-05-28,1001601,4.3
1000368,Castor canadensis,Concert,249,2019-04-09,2023-06-23,1002599,4.8
1000369,Ramphastos tucanus,Play,138,2022-02-21,2025-04-02,1003705,3.9
1000370,Felis wiedi or Leopardus weidi,Stand-up,217,2019-01-09,2024-10-01,1004695,3.8
1000371,Ursus arctos,Concert,207,2020-09-04,2025-08-19,1004619,1.8
1000372,Phascogale tapoatafa,Concert,52,2015-12-12,2023-08-20,1002631,2.3
1000373,Panthera pardus,Movie,299,2021-07-16,2025-03-19,1001403,1.5
1000374,Felis wiedi or Leopardus weidi,Stand-up,200,2018-02-18,2025-05-22,1002323,3.1
1000375,Cebus apella,Play,286,2023-11-21,2024-01-26,1002329,2.0
1000376,Phalacrocorax carbo,Stand-up,176,2017-09-09,2023-10-11,1001075,3.1
1000377,Ara ararauna,Stand-up,192,2016-06-30,2025-07-27,1004403,2.4
1000378,Oryx gazella,Stand-up,192,2016-02-10,2025-10-27,1003832,2.4
1000379,Actophilornis africanus,Movie,77,2021-04-08,2024-12-02,1000770,3.5
1000380,Felis silvestris lybica,Movie,134,2019-06-26,2025-05-19,1003390,2.2
1000381,Gyps bengalensis,Stand-up,188,2023-09-25,2024-08-31,1000919,5.0
1000382,Dicrurus adsimilis,Stand-up,209,2018-10-29,2023-07-26,1001986,3.4
1000383,Odocoilenaus virginianus,Stand-up,60,2023-09-04,2023-11-04,1000755,2.1
1000384,Trachyphonus vaillantii,Play,281,2017-08-01,2025-09-06,1003776,3.5
1000385,Philetairus socius,Play,262,2017-05-05,2023-12-17,1001576,1.3
1000386,Fulica cristata,Movie,197,2021-07-17,2023-09-29,1003343,3.9
1000387,Taurotagus oryx,Movie,267,2023-02-19,2023-05-28,1003704,3.3
1000388,Cynictis penicillata,Stand-up,275,2017-09-26,2025-07-12,1001009,1.8
1000389,Branta canadensis,Concert,93,2022-05-20,2023-11-09,1003394,1.3
1000390,Agkistrodon piscivorus,Concert,173,2019-02-05,2024-11-07,1000584,3.3
1000391,Boa constrictor mexicana,Movie,197,2019-01-30,2024-11-05,1002667,3.2
1000392,Castor canadensis,Concert,283,2019-06-05,2024-02-13,1001743,2.6
1000393,Sus scrofa,Concert,112,2021-09-21,2024-08-07,1000139,2.6
1000394,Crotalus adamanteus,Concert,161,2017-09-06,2023-12-21,1002212,2.9
1000395,Naja nivea,Play,38,2018-03-23,2024-03-15,1002702,1.0
1000396,Seiurus aurocapillus,Concert,188,2018-04-10,2025-11-19,1001932,4.2
1000397,Crocuta crocuta,Play,144,2016-10-09,2024-05-07,1003647,4.1
1000398,Canis lupus baileyi,Stand-up,109,2019-08-20,2025-08-21,1000922,3.7
1000399,Crocuta crocuta,Stand-up,79,2017-03-05,2024-07-27,1000452,2.0
1000400,Macropus agilis,Stand-up,83,2022-01-13,2024-02-11,1001322,2.6
1000401,Epicrates cenchria maurus,Play,298,2021-08-20,2023-07-20,1000959,4.7
1000402,Dusicyon thous,Concert,128,2021-01-06,2024-07-06,1003383,2.4
1000403,Sceloporus magister,Stand-up,277,2017-01-07,2023-12-24,1004296,1.5
1000404,Macropus fuliginosus,Concert,147,2017-03-24,2025-02-12,1004732,4.9
1000405,Acrobates pygmaeus,Stand-up,109,2022-02-19,2025-09-26,1000058,3.4
1000406,Paroaria gularis,Concert,35,2023-05-14,2025-05-11,1004976,4.6
1000407,Neophron percnopterus,Concert,107,2019-09-10,2024-11-19,1002178,2.2
1000408,Laniaurius atrococcineus,Concert,140,2018-03-16,2023-08-31,1000734,2.5
1000409,Dasyurus viverrinus,Play,157,2021-05-14,2024-02-08,1001316,4.8
1000410,Kobus vardonii vardoni,Stand-up,299,2019-09-29,2023-05-30,1000137,1.6
1000411,Plocepasser mahali,Movie,293,2022-05-23,2023-06-06,1000688,1.3
1000412,Genetta genetta,Play,263,2016-03-03,2025-01-30,1001648,1.4
1000413,Felis concolor,Movie,213,2020-06-01,2024-01-19,1004985,3.2
1000414,Pseudocheirus peregrinus,Movie,109,2019-09-08,2023-12-10,1001764,2.9
1000415,Felis pardalis,Play,284,2019-08-29,2023-11-05,1002975,2.8
1000416,Crotaphytus collaris,Stand-up,251,2023-02-14,2024-07-28,1001200,3.5
1000417,Limnocorax flavirostra,Movie,253,2023-05-29,2024-12-30,1000808,4.9
1000418,Phascogale calura,Concert,173,2016-02-26,2025-10-02,1004279,1.6
1000419,Actophilornis africanus,Play,71,2015-12-01,2025-01-18,1003262,5.0
1000420,Funambulus pennati,Concert,158,2022-08-20,2025-10-20,1001324,5.0
1000421,Odocoilenaus virginianus,Concert,83,2023-10-17,2025-07-15,1000671,2.5
1000422,Phalaropus lobatus,Concert,130,2019-07-13,2025-11-12,1002101,4.5
1000423,Sarkidornis melanotos,Concert,134,2020-12-15,2023-08-14,1001866,4.9
1000424,Tursiops truncatus,Concert,242,2017-02-15,2024-05-22,1001157,2.2
1000425,Martes pennanti,Movie,220,2018-10-19,2025-09-16,1000517,3.8
1000426,Butorides striatus,Play,128,2016-02-29,2024-08-05,1004180,2.5
1000427,Halcyon smyrnesis,Concert,66,2017-03-21,2023-10-13,1004273,1.8
1000428,Certotrichas paena,Stand-up,280,2018-04-02,2024-01-11,1000434,4.8
1000429,Ammospermophilus nelsoni,Movie,259,2023-04-09,2024-05-18,1004998,2.2
1000430,Felis rufus,Play,223,2020-08-27,2024-07-28,1004629,2.0
1000431,Speotyte cuniculata,Movie,217,2016-09-12,2023-05-31,1001901,1.4
1000432,Varanus salvator,Concert,54,2020-04-19,2024-08-19,1004121,1.3
1000433,Gekko gecko,Stand-up,184,2022-11-03,2025-04-29,1002478,2.8
1000434,Nyctanassa violacea,Stand-up,86,2020-12-14,2023-06-29,1004090,2.8
1000435,Ara ararauna,Play,114,2018-09-28,2023-12-07,1004696,1.6
1000436,Zenaida asiatica,Movie,116,2018-07-01,2025-09-08,1004436,1.7
1000437,Lybius torquatus,Play,33,2017-08-08,2025-06-14,1002673,3.1
1000438,Colaptes campestroides,Stand-up,102,2019-11-18,2024-02-21,1000125,3.6
1000439,Ploceus intermedius,Play,95,2022-08-24,2024-01-15,1000666,4.1
1000440,Laniaurius atrococcineus,Stand-up,91,2018-11-30,2023-10-31,1002139,4.0
1000441,Crocuta crocuta,Movie,260,2021-03-14,2025-06-15,1004388,2.8
1000442,Ephippiorhynchus mycteria,Concert,266,2020-03-30,2023-06-19,1002394,4.0
1000443,Pteronura brasiliensis,Stand-up,132,2021-09-06,2024-05-11,1002548,4.7
1000444,Corvus brachyrhynchos,Stand-up,246,2020-10-08,2025-04-22,1001676,4.0
1000445,Phalacrocorax niger,Concert,41,2019-12-07,2024-02-14,1000592,3.4
1000446,Amphibolurus barbatus,Movie,137,2023-06-23,2025-01-27,1002529,4.7
1000447,Corythornis cristata,Concert,174,2023-10-27,2024-12-26,1002894,3.4
1000448,Climacteris melanura,Concert,124,2021-03-02,2025-09-29,1003275,1.6
1000449,Varanus salvator,Play,164,2018-09-18,2025-08-27,1001086,1.5
1000450,Phoenicopterus ruber,Movie,136,2021-11-29,2025-04-23,1004586,1.7
1000451,Grus antigone,Concert,248,2018-10-05,2024-04-19,1002716,2.0
1000452,Conolophus subcristatus,Stand-up,256,2019-12-01,2024-08-02,1002903,4.5
1000453,Otaria flavescens,Play,152,2020-10-06,2023-09-15,1004217,4.1
1000454,Nectarinia chalybea,Concert,124,2022-08-10,2025-07-25,1000808,2.9
1000455,Coendou prehensilis,Concert,226,2019-05-09,2023-12-30,1001768,1.2
1000456,Ursus americanus,Movie,284,2017-09-17,2024-08-09,1002017,1.5
1000457,Leptoptilos crumeniferus,Movie,178,2018-09-30,2023-07-24,1003286,2.3
1000458,Ursus americanus,Stand-up,171,2016-09-26,2023-11-13,1002918,1.5
1000459,Colobus guerza,Play,100,2020-05-08,2024-08-09,1001063,4.5
1000460,Butorides striatus,Movie,74,2023-03-18,2024-09-29,1004417,1.0
1000461,Pelecans onocratalus,Play,52,2020-04-28,2025-07-19,1003861,4.1
1000462,Corvus brachyrhynchos,Movie,79,2023-08-09,2024-11-12,1003963,1.3
1000463,unavailable,Stand-up,68,2017-12-23,2023-10-31,1002266,2.5
1000464,Lepilemur rufescens,Movie,166,2019-07-07,2025-04-12,1004222,4.0
1000465,Panthera onca,Concert,169,2016-09-30,2025-01-25,1001172,2.8
1000466,Crotalus adamanteus,Movie,66,2022-02-25,2025-01-11,1000927,2.4
1000467,Paraxerus cepapi,Play,167,2016-07-25,2023-10-27,1000138,1.6
1000468,Papio cynocephalus,Stand-up,186,2019-09-24,2023-10-25,1001799,4.8
1000469,Crotalus cerastes,Play,232,2016-01-23,2025-05-04,1002108,4.7
1000470,Larus novaehollandiae,Stand-up,130,2017-11-30,2024-03-22,1002645,4.8
1000471,Uraeginthus bengalus,Concert,288,2021-09-11,2023-10-14,1004816,2.2
1000472,Pelecanus occidentalis,Play,205,2016-05-04,2024-04-05,1004892,4.7
1000473,Dusicyon thous,Stand-up,287,2019-02-03,2024-01-16,1000560,3.8
1000474,Tauraco porphyrelophus,Movie,268,2017-05-28,2024-09-16,1001426,3.6
1000475,Ictonyx striatus,Stand-up,58,2021-01-14,2025-06-16,1002675,1.3
1000476,Canis aureus,Stand-up,268,2017-05-27,2025-02-09,1003355,4.9
1000477,Paraxerus cepapi,Stand-up,117,2018-09-10,2023-10-01,1000160,1.1
1000478,Antilocapra americana,Movie,42,2018-10-19,2024-01-01,1004020,4.1
1000479,Corvus brachyrhynchos,Movie,233,2021-11-20,2024-06-26,1004250,3.7
1000480,Pterocles gutturalis,Concert,271,2018-12-12,2023-07-02,1003917,1.2
1000481,Larus novaehollandiae,Play,299,2017-09-27,2025-08-14,1004716,4.3
1000482,Phasianus colchicus,Play,121,2016-10-28,2024-08-14,1003639,4.9
1000483,Fratercula corniculata,Play,73,2020-06-02,2025-05-03,1003241,3.1
1000484,Sitta canadensis,Movie,59,2021-12-12,2023-08-08,1003928,3.5
1000485,Uraeginthus bengalus,Stand-up,200,2020-09-30,2025-07-04,1001941,4.9
1000486,Spermophilus armatus,Play,91,2023-06-12,2025-10-07,1004819,3.3
1000487,Phalacrocorax niger,Stand-up,233,2020-02-15,2023-06-08,1003740,5.0
1000488,Coracias caudata,Play,286,2022-09-26,2025-07-20,1000109,1.4
1000489,Acridotheres tristis,Concert,42,2017-11-05,2024-07-21,1004658,3.0
1000490,Cebus apella,Play,150,2020-08-03,2025-01-17,1000649,2.1
1000491,Neophron percnopterus,Stand-up,281,2017-01-18,2024-04-02,1002391,4.1
1000492,Dasyurus maculatus,Concert,184,2016-02-28,2025-10-23,1000235,4.9
1000493,Sarkidornis melanotos,Concert,52,2020-06-04,2023-08-05,1004767,3.6
1000494,Cebus apella,Stand-up,210,2020-02-07,2024-12-31,1004072,2.6
1000495,Coendou prehensilis,Movie,277,2017-03-22,2025-08-25,1000016,2.1
1000496,Irania gutteralis,Movie,232,2019-01-21,2025-10-17,1004508,3.2
1000497,Canis aureus,Concert,197,2020-07-07,2024-04-10,1003558,4.2
1000498,Cracticus nigroagularis,Movie,280,2016-09-08,2024-04-11,1002089,1.0
1000499,Paraxerus cepapi,Play,99,2019-04-20,2023-09-21,1001041,4.3
1000500,Lemur catta,Movie,56,2018-04-11,2023-12-21,1004811,4.0
1000501,unavailable,Play,101,2021-09-23,2025-09-28,1003072,3.4
1000502,Parus atricapillus,Movie,169,2022-06-07,2025-09-24,1004416,2.1
1000503,Damaliscus dorcas,Play,174,2017-05-30,2023-09-12,1003966,1.5
1000504,Phoenicopterus chilensis,Movie,285,2018-04-21,2025-03-24,1001941,2.7
1000505,Thamnolaea cinnmomeiventris,Stand-up,121,2018-07-08,2023-08-26,1001380,4.4
1000506,Neotis denhami,Play,185,2016-08-09,2024-05-15,1002920,3.8
1000507,Cercopithecus aethiops,Movie,253,2021-03-18,2025-07-04,1004747,4.5
1000508,Dasypus novemcinctus,Play,251,2018-03-28,2025-06-04,1004100,1.9
1000509,Cercopithecus aethiops,Concert,148,2021-06-24,2024-05-30,1003395,2.6
1000510,Platalea leucordia,Play,41,2020-08-12,2024-01-28,1001319,3.6
1000511,Junonia genoveua,Play,134,2022-02-20,2024-09-19,1004869,4.0
1000512,Eubalaena australis,Concert,44,2019-09-10,2024-12-25,1000798,2.3
1000513,Dendrocygna viduata,Concert,114,2021-01-23,2025-10-17,1003773,4.6
1000514,Arctogalidia trivirgata,Stand-up,237,2023-03-13,2024-04-30,1002764,1.2
1000515,Phalacrocorax niger,Movie,128,2017-07-31,2023-10-25,1002658,3.0
1000516,Martes americana,Stand-up,49,2015-12-13,2023-08-08,1001981,1.8
1000517,Ciconia ciconia,Stand-up,222,2023-09-28,2025-01-31,1003697,3.2
1000518,Junonia genoveua,Concert,105,2016-04-27,2023-07-17,1003102,1.1
1000519,Phascogale calura,Concert,219,2019-08-06,2025-05-24,1004001,2.5
1000520,Haliaetus vocifer,Stand-up,47,2018-03-23,2023-08-17,1004890,2.3
1000521,Aegypius tracheliotus,Concert,257,2023-10-05,2025-01-26,1001243,1.6
1000522,Semnopithecus entellus,Movie,145,2023-02-18,2024-08-02,1000946,2.2
1000523,Vulpes chama,Movie,80,2016-03-19,2025-11-07,1004238,3.0
1000524,Plectopterus gambensis,Movie,169,2019-02-18,2025-10-25,1003570,4.0
1000525,Larus fuliginosus,Play,264,2016-10-28,2025-06-11,1003490,4.6
1000526,Cordylus giganteus,Play,257,2023-05-19,2025-02-05,1000573,3.1
1000527,Chlidonias leucopterus,Concert,196,2018-07-20,2025-10-29,1001800,3.0
1000528,Felis pardalis,Play,137,2022-03-16,2024-12-17,1002163,1.7
1000529,Cercopithecus aethiops,Concert,281,2023-01-24,2025-01-24,1004735,1.5
1000530,Ursus americanus,Stand-up,228,2019-05-03,2025-01-09,1001610,4.3
1000531,Dendrocitta vagabunda,Concert,187,2016-03-18,2024-02-05,1003665,1.6
1000532,Eolophus roseicapillus,Concert,103,2021-08-26,2023-10-25,1001128,5.0
1000533,Otaria flavescens,Movie,99,2016-02-17,2025-01-23,1000577,3.3
1000534,Coluber constrictor,Play,206,2016-12-10,2023-11-13,1004551,1.3
1000535,Hymenolaimus malacorhynchus,Stand-up,226,2017-01-23,2023-10-05,1003574,5.0
1000536,Tachyglossus aculeatus,Concert,81,2021-12-19,2024-03-06,1003647,3.6
1000537,Larus dominicanus,Movie,248,2022-01-13,2025-03-08,1002431,2.2
1000538,Oreamnos americanus,Stand-up,57,2017-09-02,2024-03-01,1003754,2.8
1000539,Aegypius tracheliotus,Play,214,2020-05-31,2025-03-19,1002716,1.5
1000540,Bradypus tridactylus,Stand-up,275,2016-11-29,2023-06-20,1004844,2.6
1000541,Damaliscus lunatus,Movie,136,2016-03-25,2025-08-06,1004797,4.0
1000542,Zosterops pallidus,Stand-up,281,2020-09-13,2024-04-04,1002246,4.8
1000543,Cordylus giganteus,Play,284,2020-09-29,2025-05-14,1004276,2.7
1000544,Hippotragus equinus,Movie,244,2020-05-19,2025-01-24,1003880,4.2
1000545,Phalacrocorax carbo,Stand-up,87,2023-08-16,2024-03-03,1001999,2.3
1000546,Uraeginthus angolensis,Play,281,2019-10-14,2024-12-30,1001971,3.1
1000547,Branta canadensis,Play,104,2017-01-21,2024-01-07,1001374,2.5
1000548,Bos mutus,Stand-up,172,2019-01-10,2024-02-17,1002285,3.5
1000549,Anas platyrhynchos,Movie,143,2022-04-13,2025-01-27,1001455,1.9
1000550,Mellivora capensis,Movie,249,2019-02-14,2025-06-08,1001920,2.2
1000552,Francolinus coqui,Concert,143,2016-01-25,2025-01-22,1001476,2.8
1000553,Macropus fuliginosus,Play,155,2020-04-10,2024-12-21,1001249,2.5
1000554,Grus rubicundus,Stand-up,165,2022-11-28,2024-09-23,1003815,3.6
1000555,Cynictis penicillata,Concert,237,2022-01-07,2024-12-17,1001400,3.0
1000556,Anthropoides paradisea,Play,38,2017-12-25,2024-11-03,1001782,2.0
1000557,Dasyurus maculatus,Concert,280,2021-07-18,2024-12-25,1003912,3.4
1000558,Sylvicapra grimma,Movie,113,2016-02-16,2023-06-24,1000829,3.7
1000559,Manouria emys,Movie,87,2015-12-30,2025-06-28,1003719,1.8
1000560,Felis silvestris lybica,Play,240,2018-12-24,2025-11-13,1003769,4.6
1000561,Pelecans onocratalus,Movie,276,2020-02-24,2024-11-26,1003741,2.0
1000562,Haliaetus vocifer,Concert,239,2017-10-07,2025-07-31,1004533,3.2
1000563,Phascogale calura,Movie,265,2023-05-07,2024-01-08,1002605,3.1
1000564,Sus scrofa,Play,218,2023-07-16,2024-06-17,1000261,1.6
1000565,Cyrtodactylus louisiadensis,Movie,82,2016-11-19,2025-11-24,1004211,1.4
1000566,Plocepasser mahali,Movie,152,2022-09-02,2023-10-31,1002306,4.0
1000567,Lemur catta,Stand-up,297,2018-06-19,2024-12-01,1001808,4.5
1000568,Neophoca cinerea,Concert,225,2016-12-24,2025-08-03,1000212,3.9
1000569,Cathartes aura,Play,228,2015-11-30,2025-03-27,1004830,2.9
1000570,Bucorvus leadbeateri,Movie,98,2020-11-13,2025-01-15,1002505,3.7
1000571,Cebus apella,Play,250,2017-09-17,2023-06-29,1001493,2.3
1000572,Macropus agilis,Concert,239,2020-04-01,2025-01-08,1004364,3.3
1000573,Paraxerus cepapi,Movie,119,2020-04-24,2025-01-18,1003067,4.6
1000574,Bradypus tridactylus,Play,99,2023-04-06,2025-01-02,1001270,3.5
1000575,Macropus rufus,Movie,187,2018-12-05,2025-01-10,1001815,3.7
1000576,Varanus salvator,Play,133,2020-06-09,2025-01-22,1004939,1.7
1000577,Dasyurus maculatus,Play,204,2023-06-25,2025-10-28,1000935,3.6
1000578,Cacatua galerita,Concert,165,2022-07-15,2025-01-09,1003759,2.2
1000579,Dasyurus maculatus,Stand-up,231,2023-02-26,2024-01-11,1001247,4.7
