rent_id,event_id,rent_price,rent_duration,available
1003991,1000252,286,14,t
1003992,1003952,176,14,t
1003993,1001323,381,1,t
1003994,1000778,278,1,f
1003995,1000373,941,4,f
1003996,1000368,804,1,f
1003997,1003960,953,3,t
1003998,1003400,471,7,t
1003999,1003503,158,4,f
1004000,1001942,433,2,t
1004001,1001398,563,14,f
1004002,1002568,387,14,t
1004003,1000955,762,3,f
1004004,1002392,40,1,t
1004005,1004016,244,28,f
1004006,1000084,437,28,f
1004007,1002840,24,14,f
1004008,1000739,48,4,f
1004009,1004721,249,28,t
1004010,1004091,141,7,f
1004011,1004553,437,1,f
1004012,1002342,586,365,t
1004013,1003405,43,14,f
1004014,1001788,916,1,f
1004015,1000437,988,3,f
1004016,1000328,490,3,t
1004017,1002540,318,2,t
1004018,1001771,340,145,f
1004019,1004972,46,4,t
1004020,1002854,734,5,t
1004021,1004991,145,5,f
1004022,1003363,896,365,f
1004023,1003417,635,5,t
1004024,1001892,744,2,t
1004025,1004485,481,145,f
1004026,1000945,764,1,t
1004027,1001481,447,145,t
1004028,1003718,239,4,f
1004029,1004310,38,365,f
1004030,1003979,64,145,f
1004031,1004126,829,145,f
1004032,1004349,297,145,t
1004033,1000519,487,7,f
1004034,1000728,196,14,t
1004035,1003099,702,2,f
1004036,1004098,944,365,f
1004037,1001155,821,4,f
1004038,1003444,188,2,f
1004039,1000893,245,28,t
1004040,1000122,608,3,t
1004041,1002653,694,365,f
1004042,1002421,823,28,f
1004043,1002202,948,28,t
1004044,1003927,47,14,f
1004045,1002391,300,28,f
1004046,1000019,853,14,t
1004047,1001871,542,14,t
1004048,1004012,950,7,t
1004049,1000606,15,145,f
1004050,1003238,722,28,f
1004051,1004328,252,2,f
1004052,1002738,710,3,t
1004053,1001088,498,7,t
1004054,1000597,336,3,f
1004055,1003678,941,2,t
1004056,1003760,482,14,f
1004057,1004610,768,145,t
1004058,1002087,576,365,f
1004059,1002438,551,14,t
1004060,1002410,502,7,f
1004061,1002790,854,14,t
1004062,1002893,231,365,f
1004063,1001961,992,2,t
1004064,1000282,894,7,t
1004065,1003017,800,1,f
1004066,1003391,585,14,t
1004067,1000723,609,1,t
1004068,1002539,56,2,f
1004069,1000627,519,28,t
1004070,1001428,74,14,t
1004071,1002606,561,2,f
1004072,1001319,608,5,t
1004073,1000682,565,2,t
1004074,1002652,454,28,f
1004075,1001552,481,365,t
1004076,1003883,789,145,t
1004077,1002397,166,2,t
1004078,1000704,650,2,t
1004079,1004962,617,3,f
1004080,1004589,29,7,t
1004081,1002390,355,4,t
1004082,1004174,530,145,f
1004083,1004391,46,5,t
1004084,1000577,55,14,t
1004085,1003170,843,365,f
1004086,1001742,425,7,t
1004087,1000713,91,2,f
1004088,1000316,379,14,t
1004089,1003922,213,7,t
1004090,1002859,952,1,t
1004091,1002491,18,5,t
1004092,1004381,627,145,t
1004093,1003526,637,7,f
1004094,1001544,715,1,t
1004095,1001281,463,14,f
1004096,1002435,816,145,f
1004097,1002055,235,145,t
1004098,1004048,942,3,f
1004099,1000371,773,2,f
1004100,1004647,488,7,t
1004101,1003939,826,145,f
1004102,1003742,807,28,t
1004103,1000325,355,145,t
1004104,1003303,280,28,f
1004105,1003770,125,7,t
1004106,1004011,407,2,t
1004107,1003924,617,1,f
1004108,1003595,768,1,f
1004109,1001430,328,1,f
1004110,1000650,41,1,t
1004111,1001994,389,14,f
1004112,1000424,871,28,f
1004113,1001477,364,5,f
1004114,1001853,724,3,f
1004115,1001048,15,4,t
1004116,1000843,599,1,f
1004117,1003083,727,4,f
1004118,1001082,631,7,f
1004119,1000283,337,1,f
1004120,1004488,596,2,t
1004121,1000733,80,5,t
1004122,1003011,557,3,t
1004123,1003683,193,1,f
1004124,1000461,815,28,f
1004125,1001155,856,145,f
1004126,1002062,37,365,f
1004127,1004009,446,7,f
1004128,1002003,972,1,t
1004129,1004541,137,28,t
1004130,1004128,166,3,t
1004131,1004492,325,1,t
1004132,1003678,366,28,f
1004133,1002802,804,4,f
1004134,1003460,481,5,t
1004135,1003687,665,1,f
1004136,1000276,581,1,t
1004137,1000230,15,1,f
1004138,1003708,533,1,f
1004139,1002753,797,3,f
1004140,1004905,237,4,t
1004141,1000089,957,4,f
1004142,1001211,413,28,f
1004143,1001444,683,14,t
1004144,1004084,50,14,f
1004145,1001544,764,365,t
1004146,1000937,36,3,t
1004147,1000383,662,7,t
1004148,1000071,127,1,t
1004149,1003744,713,365,t
1004150,1002468,813,5,f
1004151,1003381,766,1,t
1004152,1002569,485,365,t
1004153,1001762,637,7,t
1004154,1004033,427,4,t
1004155,1000269,966,4,t
1004156,1001735,551,28,t
1004157,1003003,416,28,f
1004158,1003405,259,3,t
1004159,1002936,251,1,f
1004160,1003347,765,365,t
1004161,1003351,152,365,t
1004162,1001676,872,145,t
1004163,1002584,251,14,t
1004164,1002684,769,3,t
1004165,1004175,179,3,f
1004166,1002625,729,2,t
1004167,1004546,18,14,t
1004168,1002237,456,5,t
1004169,1003137,164,1,t
1004170,1000276,440,145,f
1004171,1002722,558,3,f
1004172,1002884,906,365,t
1004173,1003994,212,7,t
1004174,1000324,297,2,f
1004175,1004351,578,2,t
1004176,1000749,417,145,f
1004177,1001337,804,7,f
1004178,1001663,499,14,f
1004179,1003866,840,5,f
1004180,1001009,340,5,f
1004181,1001633,884,14,t
1004182,1003525,441,365,t
1004183,1004788,128,5,f
1004184,1001914,836,145,t
1004185,1000068,882,28,f
1004186,1004490,745,4,t
1004187,1004761,730,365,f
1004188,1003519,102,14,t
1004189,1003107,101,7,t
1004190,1002370,888,7,f
1004191,1004604,639,14,f
1004192,1004403,335,3,f
1004193,1001894,248,3,t
1004194,1004529,893,5,f
1004195,1004012,485,5,t
1004196,1001075,414,5,t
1004197,1003622,1000,4,t
1004198,1003431,875,145,f
1004199,1004637,62,1,t
1004200,1002794,312,365,f
1004201,1001762,713,7,f
1004202,1002184,123,14,t
1004203,1004058,829,14,f
1004204,1004784,438,28,f
1004205,1003220,158,14,t
1004206,1001359,337,5,t
1004207,1001496,745,3,f
1004208,1000928,119,2,f
1004209,1004070,765,365,f
1004210,1001937,378,3,t
1004211,1000570,15,14,f
1004212,1004000,284,145,f
1004213,1001677,595,3,f
1004214,1003545,334,145,f
1004215,1004394,133,1,t
1004216,1002746,538,5,f
1004217,1003172,761,4,f
1004218,1001206,818,1,t
1004219,1004526,115,28,t
1004220,1002175,313,145,f
1004221,1004643,744,14,f
1004222,1000083,749,5,t
1004223,1002819,770,14,f
1004224,1001884,148,3,t
1004225,1000402,340,1,f
1004226,1003346,995,5,f
1004227,1004646,672,1,f
1004228,1003806,967,14,f
1004229,1004836,602,7,f
1004230,1002331,500,5,t
1004231,1001548,734,28,f
1004232,1001660,751,2,t
1004233,1002670,839,3,t
1004234,1003185,627,28,f
1004235,1002938,922,7,f
1004236,1000907,123,365,t
1004237,1004157,464,5,f
1004238,1001312,635,2,f
1004239,1004397,852,2,f
1004240,1003312,276,28,f
1004241,1001769,24,28,f
1004242,1004929,865,7,f
1004243,1003321,530,7,f
1004244,1003039,500,365,t
1004245,1004570,448,2,f
1004246,1001421,155,7,f
1004247,1002911,785,365,t
1004248,1003370,124,4,f
1004249,1001845,343,5,t
1004250,1001925,483,5,f
1004251,1002147,580,5,t
1004252,1004194,972,3,t
1004253,1003901,830,5,t
1004254,1003755,861,3,f
1004255,1002661,873,365,f
1004256,1002818,593,145,t
1004257,1002194,12,3,t
1004258,1004627,295,145,t
1004259,1002002,385,28,t
1004260,1003780,235,145,t
1004261,1001599,47,7,t
1004262,1003822,121,2,f
1004263,1004951,255,5,t
1004264,1003527,91,365,f
1004265,1000133,259,5,t
1004266,1002361,435,14,f
1004267,1003760,159,3,f
1004268,1001687,840,3,f
1004269,1000423,965,7,t
1004270,1000129,327,14,t
1004271,1001875,829,7,t
1004272,1002467,153,7,f
1004273,1001263,930,365,f
1004274,1003549,247,28,t
1004275,1000659,455,145,t
1004276,1004442,977,28,f
1004277,1004872,9,5,f
1004278,1001426,373,14,t
1004279,1003265,265,1,t
1004280,1001982,765,5,t
1004281,1003504,48,3,t
1004282,1004765,452,145,t
1004283,1002744,870,365,f
1004284,1001297,173,4,f
1004285,1000987,836,28,f
1004286,1000749,284,14,f
1004287,1001553,15,2,f
1004288,1001058,58,2,t
1004289,1001290,599,5,f
1004290,1001840,252,2,t
1004291,1004843,864,28,f
1004292,1003974,178,2,t
1004293,1000646,902,5,t
1004294,1001877,444,145,t
1004295,1001368,662,4,t
1004296,1000602,987,1,f
1004297,1000471,803,3,t
1004298,1001455,682,365,f
1004299,1004985,795,4,f
1004300,1000750,654,14,f
1004301,1004182,729,28,f
1004302,1004899,398,7,t
1004303,1002048,313,4,t
1004304,1004483,610,7,f
1004305,1002716,268,2,t
1004306,1003075,325,14,f
1004307,1001729,123,365,f
1004308,1003367,829,5,f
1004309,1000693,128,2,f
1004310,1003628,675,1,f
1004311,1004299,769,7,f
1004312,1001160,653,365,t
1004313,1004612,191,7,f
1004314,1004725,892,365,t
1004315,1004095,11,3,t
1004316,1003542,789,145,t
1004317,1001447,59,5,f
1004318,1002738,288,4,t
1004319,1000274,115,1,f
1004320,1003302,962,28,t
1004321,1002962,673,3,f
1004322,1003962,891,4,t
1004323,1001802,457,5,f
1004324,1000296,312,3,t
1004325,1001435,891,5,t
1004326,1001204,945,4,f
1004327,1001722,16,4,t
1004328,1002422,965,3,t
1004329,1001335,600,1,f
1004330,1000014,821,7,f
1004331,1003694,496,7,f
1004332,1003323,200,365,f
1004333,1000449,355,365,t
1004334,1003207,5,145,f
1004335,1004333,271,5,t
1004336,1002588,784,4,f
1004337,1001803,195,365,f
1004338,1001099,593,145,f
1004339,1003254,653,3,f
1004340,1001831,740,5,t
1004341,1001759,541,2,f
1004342,1000669,710,2,f
1004343,1001588,421,7,f
1004344,1001382,962,145,f
1004345,1000300,250,28,f
1004346,1002890,536,5,t
1004347,1002737,483,2,t
1004348,1004998,152,2,f
1004349,1001694,423,365,t
1004350,1000073,110,3,f
1004351,1001905,851,28,f
1004352,1003122,561,28,t
1004353,1000893,973,1,t
1004354,1001500,346,2,f
1004355,1002423,261,365,f
1004356,1004224,526,28,t
1004357,1001858,424,4,f
1004358,1004885,780,7,f
1004359,1003659,673,14,t
1004360,1000352,499,365,f
1004361,1003145,405,365,t
1004362,1000715,308,5,t
1004363,1004624,87,14,t
1004364,1001068,460,5,t
1004365,1003367,513,3,f
1004366,1004219,367,14,f
1004367,1000998,875,5,f
1004368,1003861,527,4,t
1004369,1000040,5,1,t
1004370,1000368,249,1,f
1004371,1002073,293,145,t
1004372,1001469,78,1,t
1004373,1002253,672,3,t
1004374,1003039,282,14,t
1004375,1003669,368,145,t
1004376,1001523,969,7,t
1004377,1004181,404,3,f
1004378,1003146,285,3,t
1004379,1001024,562,365,t
1004380,1000009,367,5,t
1004381,1004094,76,14,f
1004382,1004566,37,2,f
1004383,1004586,333,14,t
1004384,1004505,685,14,t
1004385,1003868,285,5,t
1004386,1000954,677,1,f
1004387,1004573,464,1,f
1004388,1001315,855,3,f
1004389,1001539,17,145,t
1004390,1000045,684,7,t
1004391,1003911,854,5,t
1004392,1001821,782,14,f
1004393,1003718,883,14,t
1004394,1002028,714,3,t
1004395,1004254,434,145,f
1004396,1001266,89,1,f
1004397,1001406,908,7,t
1004398,1000537,489,5,f
1004399,1004024,653,3,t
1004400,1002070,244,3,f
1004401,1002544,34,4,t
1004402,1001358,484,28,t
1004403,1000497,786,3,f
1004404,1000159,119,3,f
1004405,1002916,884,1,f
1004406,1002900,337,5,t
1004407,1004004,909,1,t
1004408,1002340,904,4,f
1004409,1002834,776,365,f
1004410,1001804,214,3,t
1004411,1004110,139,28,f
1004412,1004470,65,7,t
1004413,1003288,847,7,t
1004414,1002458,999,2,t
1004415,1004709,382,1,f
1004416,1000168,311,2,f
1004417,1004797,505,3,t
1004418,1002600,722,7,t
1004419,1004857,799,2,t
1004420,1002262,720,5,f
1004421,1002868,978,2,t
1004422,1004377,333,2,f
1004423,1003324,921,365,t
1004424,1001354,224,3,f
1004425,1001283,890,5,t
1004426,1001841,556,7,f
1004427,1001343,902,14,f
1004428,1000634,512,4,f
1004429,1003488,913,14,f
1004430,1001969,520,365,t
1004431,1000597,852,145,f
1004432,1000466,256,7,t
1004433,1001345,156,145,t
1004434,1004573,485,14,f
1004435,1000838,601,4,f
1004436,1000450,88,365,f
1004437,1003291,387,28,t
1004438,1002252,5,28,t
1004439,1001939,91,28,f
1004440,1004545,755,3,f
1004441,1002595,851,3,t
1004442,1002739,350,14,f
1004443,1000433,649,5,t
1004444,1002003,993,1,t
1004445,1001832,714,2,t
1004446,1001873,637,7,f
1004447,1001266,231,4,t
1004448,1003793,276,4,t
1004449,1000533,697,28,t
1004450,1002906,825,7,f
1004451,1004728,929,365,t
1004452,1002407,705,3,t
1004453,1004659,906,14,t
1004454,1001748,528,1,f
1004455,1003321,501,365,t
1004456,1003342,431,28,t
1004457,1003688,887,4,f
1004458,1004348,767,5,f
1004459,1000284,789,5,f
1004460,1004341,863,3,t
1004461,1001299,203,145,t
1004462,1003288,821,3,t
1004463,1000845,563,2,f
1004464,1003344,970,2,f
1004465,1004268,77,2,t
1004466,1000710,150,1,f
1004467,1004495,565,3,f
1004468,1001714,612,28,f
1004469,1004127,281,1,t
1004470,1002174,690,1,t
1004471,1000051,687,3,t
1004472,1004434,340,365,t
1004473,1004238,105,28,f
1004474,1000325,21,365,t
1004475,1001460,172,7,f
1004476,1004004,209,7,t
1004477,1000541,247,1,f
1004478,1001362,674,145,f
1004479,1000858,132,5,f
1004480,1003833,779,2,f
1004481,1003073,482,5,t
1004482,1004885,437,7,f
1004483,1003203,19,145,f
1004484,1000467,422,3,t
1004485,1000159,440,3,t
1004486,1001977,344,2,t
1004487,1002939,200,365,t
1004488,1000768,887,2,t
1004489,1003982,86,3,f
1004490,1003154,194,7,f
1004491,1003335,683,3,t
1004492,1003205,812,3,t
1004493,1001711,341,5,t
1004494,1002836,308,365,f
1004495,1000699,364,1,f
1004496,1002906,658,14,t
1004497,1003293,946,7,f
1004498,1003541,416,14,t
1004499,1004711,564,4,t
1004500,1004815,67,7,t
1004501,1000558,237,1,t
1004502,1001296,976,1,f
1004503,1003482,9,145,t
1004504,1003338,686,28,t
1004505,1003664,982,7,t
1004506,1003095,642,1,f
1004507,1001120,782,4,t
1004508,1001324,9,3,t
1004509,1003688,22,145,f
1004510,1002727,61,7,t
1004511,1002079,705,7,f
1004512,1003715,212,3,f
1004513,1001026,779,3,t
1004514,1003067,931,145,t
1004515,1003455,367,145,f
1004516,1003716,556,1,f
1004517,1001548,75,28,f
1004518,1004199,322,28,f
1004519,1000216,210,5,t
1004520,1001638,291,2,f
1004521,1003248,654,365,f
1004522,1000517,593,28,f
1004523,1001959,839,1,f
1004524,1002370,203,1,t
1004525,1003484,331,5,f
1004526,1003568,636,1,t
1004527,1003391,263,4,t
1004528,1000142,554,4,t
1004529,1001661,941,1,t
1004530,1000652,761,28,f
1004531,1001086,395,3,f
1004532,1004988,262,3,f
1004533,1004744,363,7,t
1004534,1003560,187,5,f
1004535,1000571,337,145,t
1004536,1001217,16,4,f
1004537,1003655,54,2,f
1004538,1001843,500,145,f
1004539,1003372,954,365,t
1004540,1002549,440,14,t
1004541,1003552,233,4,t
1004542,1003519,27,145,f
1004543,1000351,962,1,t
1004544,1004398,212,5,t
1004545,1000370,562,2,t
1004546,1004945,984,145,f
1004547,1002430,319,5,t
1004548,1002560,581,1,f
1004549,1004142,392,28,f
1004550,1004768,304,4,t
1004551,1002485,820,365,f
1004552,1003458,802,145,f
1004553,1003633,157,4,f
1004554,1003097,345,365,f
1004555,1000935,380,3,t
1004556,1002063,546,145,t
1004557,1000003,402,14,f
1004558,1001398,342,4,f
1004559,1003712,156,4,f
1004560,1002316,468,2,f
1004561,1002909,799,14,f
1004562,1003950,507,145,t
1004563,1004367,849,5,t
1004564,1003547,806,1,t
1004565,1002632,32,2,t
1004566,1001125,261,28,f
1004567,1002391,944,2,f
1004568,1002929,645,145,t
1004569,1002826,805,4,t
1004570,1003492,927,28,t
1004571,1004375,480,14,t
1004572,1004615,940,28,f
1004573,1001027,443,145,t
1004574,1000327,127,7,f
1004575,1004309,769,14,t
1004576,1004034,782,7,f
1004577,1004887,906,1,f
1004578,1004461,633,145,f
1004579,1000956,749,365,t
1004580,1000515,960,2,f
1004581,1003880,387,145,f
1004582,1001068,705,4,t
1004583,1003502,699,145,t
1004584,1004026,271,365,f
1004585,1003686,543,145,f
1004586,1002925,701,1,f
1004587,1004678,171,1,t
1004588,1003925,700,7,f
1004589,1001837,904,28,f
1004590,1002155,112,1,f
1004591,1001291,943,7,t
1004592,1001438,732,3,t
1004593,1004486,292,1,t
1004594,1002392,702,365,f
1004595,1000513,261,7,t
1004596,1004565,915,2,t
1004597,1001793,554,365,f
1004598,1000982,323,3,t
1004599,1001144,212,1,f
1004600,1001089,193,7,f
1004601,1004612,886,5,t
1004602,1000912,349,28,t
1004603,1003132,357,5,t
1004604,1002982,212,5,t
1004605,1002657,871,3,t
1004606,1004317,900,365,f
1004607,1002057,797,7,f
1004608,1002062,450,1,t
1004609,1002302,992,145,f
1004610,1004787,70,28,t
1004611,1004371,756,7,t
1004612,1003968,180,7,t
1004613,1002110,757,2,t
1004614,1000534,702,5,f
1004615,1001932,122,2,f
1004616,1004492,519,7,t
1004617,1002484,295,14,f
1004618,1002311,459,14,f
1004619,1002816,43,145,f
1004620,1001114,147,3,f
1004621,1002127,822,2,t
1004622,1002424,930,2,f
1004623,1004313,417,7,t
1004624,1004432,811,365,f
1004625,1000444,232,3,t
1004626,1004775,968,3,t
1004627,1004819,398,145,f
1004628,1004370,192,145,f
1004629,1002112,477,14,f
1004630,1004719,812,1,t
1004631,1001218,645,4,t
1004632,1003781,438,3,t
1004633,1002281,467,4,t
1004634,1001669,260,7,f
1004635,1002315,729,3,f
1004636,1004390,779,1,f
1004637,1002313,601,4,f
1004638,1003013,664,2,f
1004639,1003971,422,28,f
1004640,1004226,716,4,f
1004641,1002757,150,4,f
1004642,1002178,902,365,f
1004643,1002231,185,365,t
1004644,1004664,45,1,f
1004645,1000417,515,4,t
1004646,1000524,278,3,t
1004647,1002982,911,28,f
1004648,1001440,236,28,f
1004649,1004320,411,365,f
1004650,1003445,134,2,f
1004651,1000905,152,2,t
1004652,1001859,649,365,f
1004653,1000174,986,4,f
1004654,1004699,32,2,f
1004655,1001409,620,5,t
1004656,1003356,628,1,f
1004657,1000104,616,1,f
1004658,1003448,646,1,f
1004659,1004101,831,1,t
1004660,1000786,673,2,t
1004661,1004848,175,1,f
1004662,1000782,505,28,f
1004663,1003945,574,4,t
1004664,1004603,447,1,f
1004665,1003814,436,7,t
1004666,1003743,998,28,t
1004667,1004731,425,7,f
1004668,1003262,659,1,t
1004669,1003351,416,7,t
1004670,1003373,44,28,t
1004671,1000218,215,7,t
1004672,1000050,566,2,t
1004673,1003201,779,3,f
1004674,1004913,276,2,t
1004675,1004175,660,1,f
1004676,1000909,420,145,t
1004677,1002776,10,145,t
1004678,1001883,547,1,f
1004679,1003479,190,365,t
1004680,1000360,184,4,t
1004681,1001368,536,5,f
1004682,1003938,850,5,f
1004683,1001689,936,7,f
1004684,1003948,190,3,f
1004685,1000057,926,3,f
1004686,1003881,969,14,t
1004687,1000472,453,365,t
1004688,1002290,270,7,t
1004689,1003065,702,3,f
1004690,1004546,172,14,t
1004691,1001671,377,145,t
1004692,1001762,364,1,t
1004693,1000927,755,7,f
1004694,1001370,674,5,t
1004695,1004579,906,5,t
1004696,1000453,986,2,f
1004697,1001821,499,365,t
1004698,1002561,692,4,f
1004699,1000235,582,28,t
1004700,1000708,151,3,f
1004701,1000193,144,14,f
1004702,1000041,441,14,t
1004703,1002351,919,14,f
1004704,1004754,152,4,t
1004705,1002761,101,1,t
1004706,1002118,942,28,f
1004707,1003726,198,3,f
1004708,1004903,85,3,f
1004709,1001645,434,5,t
1004710,1000514,132,2,f
1004711,1001643,84,4,t
1004712,1004161,17,145,t
1004713,1003931,96,3,t
1004714,1001768,87,145,t
1004715,1004304,98,3,f
1004716,1003263,683,7,t
1004717,1002199,660,365,t
1004718,1001118,861,365,t
1004719,1003116,890,14,t
1004720,1002303,620,365,f
1004721,1003123,340,5,f
1004722,1002183,459,28,f
1004723,1004768,691,2,f
1004724,1003233,947,14,f
1004725,1002812,923,5,t
1004726,1003374,755,28,f
1004727,1002244,816,3,f
1004728,1001222,19,145,t
1004729,1000373,812,2,f
1004730,1002318,543,1,t
1004731,1000498,237,28,f
1004732,1000136,109,7,f
1004733,1003118,101,28,t
1004734,1000931,810,2,t
1004735,1004503,342,14,f
1004736,1001978,811,2,f
1004737,1003573,614,7,t
1004738,1002520,917,4,f
1004739,1001691,857,1,f
1004740,1002486,468,4,t
1004741,1004892,340,7,t
1004742,1002966,779,1,f
1004743,1003663,31,7,f
1004744,1003574,608,1,t
1004745,1000884,94,2,f
1004746,1004854,668,1,f
1004747,1003284,219,14,t
1004748,1004110,522,4,f
1004749,1002687,683,2,t
1004750,1004329,75,365,f
1004751,1004440,751,4,t
1004752,1003054,215,5,f
1004753,1003269,382,5,f
1004754,1004649,185,3,t
1004755,1001359,592,3,f
1004756,1004128,56,5,f
1004757,1000190,416,4,t
1004758,1001739,954,7,t
1004759,1001986,562,14,t
1004760,1000231,616,28,f
1004761,1004370,40,7,f
1004762,1004089,390,365,f
1004763,1001569,630,14,t
1004764,1001100,471,3,t
1004765,1002497,481,14,t
1004766,1004337,464,4,t
1004767,1004051,407,7,t
1004768,1001216,653,365,t
1004769,1000914,878,4,f
1004770,1002376,691,365,f
1004771,1004529,491,14,t
1004772,1003005,521,365,t
1004773,1002306,612,28,f
1004774,1001881,756,5,f
1004775,1002481,480,145,f
1004776,1001618,376,2,f
1004777,1001890,530,28,f
1004778,1002613,278,14,t
1004779,1002548,221,14,f
1004780,1001915,903,14,t
1004781,1000188,498,3,t
1004782,1004691,628,14,t
1004783,1000290,936,4,f
1004784,1004582,310,1,f
1004785,1001860,683,5,t
1004786,1003377,384,28,f
1004787,1004826,833,28,f
1004788,1000087,266,145,t
1004789,1004527,581,4,f
1004790,1003182,180,365,f
1004791,1002466,132,28,f
1004792,1004179,660,145,t
1004793,1004228,771,3,t
1004794,1002621,527,5,f
1004795,1001428,607,28,f
1004796,1002666,216,28,f
1004797,1000957,587,5,f
1004798,1002143,860,365,f
1004799,1002899,279,3,f
1004800,1000189,724,14,t
1004801,1000655,95,3,f
1004802,1000046,849,4,f
1004803,1002544,395,1,f
1004804,1001053,203,14,t
1004805,1002940,462,1,f
1004806,1002241,534,3,f
1004807,1002752,905,5,f
1004808,1002176,892,365,f
1004809,1003704,84,3,t
1004810,1000213,828,14,f
1004811,1001130,413,2,t
1004812,1002481,356,14,f
1004813,1002306,274,145,t
1004814,1000770,26,2,t
1004815,1003163,806,5,t
1004816,1002356,475,365,f
1004817,1000734,264,14,t
1004818,1002349,475,5,f
1004819,1001579,649,14,f
1004820,1000941,182,3,f
1004821,1001525,412,14,t
1004822,1001861,667,2,f
1004823,1004026,425,28,t
1004824,1003848,962,1,f
1004825,1003312,330,28,f
1004826,1002480,99,145,f
1004827,1004362,126,5,t
1004828,1001126,476,365,t
1004829,1004631,37,1,f
1004830,1001079,487,5,t
1004831,1002082,359,5,t
1004832,1002786,368,145,f
1004833,1004568,579,14,t
1004834,1001882,736,145,f
1004835,1001375,212,5,f
1004836,1004290,230,365,t
1004837,1001508,236,5,f
1004838,1003424,842,365,t
1004839,1001726,957,2,f
1004840,1001958,588,7,t
1004841,1004703,50,14,t
1004842,1000114,542,365,t
1004843,1002153,714,4,f
1004844,1004030,620,4,f
1004845,1003856,70,14,t
1004846,1000351,617,14,t
1004847,1001189,561,5,t
1004848,1004105,137,3,f
1004849,1003951,26,4,f
1004850,1002293,610,4,f
1004851,1000256,248,1,f
1004852,1004107,542,145,f
1004853,1002721,743,145,t
1004854,1003149,599,3,f
1004855,1000049,376,365,f
1004856,1002209,165,28,f
1004857,1002201,930,7,t
1004858,1002117,851,14,f
1004859,1002018,864,2,f
1004860,1004983,750,2,f
1004861,1002302,833,4,t
1004862,1002173,773,1,f
1004863,1002777,104,3,t
1004864,1000100,661,14,f
1004865,1001150,362,3,f
1004866,1001287,644,3,f
1004867,1004747,955,14,f
1004868,1000588,891,145,f
1004869,1001334,813,365,t
1004870,1001355,255,3,f
1004871,1002516,613,5,t
1004872,1004622,660,4,t
1004873,1002875,90,4,f
1004874,1001358,643,145,f
1004875,1004948,768,14,t
1004876,1004154,484,7,t
1004877,1002369,742,5,f
1004878,1001532,129,5,t
1004879,1001673,923,4,t
1004880,1003162,194,5,t
1004881,1001736,203,7,f
1004882,1002763,32,7,t
1004883,1001692,458,28,f
1004884,1004077,668,145,f
1004885,1004279,97,145,t
1004886,1002916,275,5,t
1004887,1003771,321,4,f
1004888,1003976,142,5,t
1004889,1002767,314,2,t
1004890,1001059,589,365,t
1004891,1000909,400,7,t
1004892,1004836,108,3,f
1004893,1004601,325,7,t
1004894,1004656,823,2,f
1004895,1004129,393,7,t
1004896,1002952,335,14,f
1004897,1004145,531,7,f
1004898,1004365,419,7,t
1004899,1003829,420,5,t
1004900,1003820,638,365,f
1004901,1001515,575,3,f
1004902,1002334,594,5,f
1004903,1003937,304,7,f
1004904,1002211,924,4,f
1004905,1001932,194,145,t
1004906,1004728,149,5,f
1004907,1002349,372,5,f
1004908,1002278,958,7,t
1004909,1003161,397,4,f
1004910,1004987,324,5,f
1004911,1004667,43,145,f
1004912,1002913,655,4,t
1004913,1004781,153,145,t
1004914,1002008,967,28,t
1004915,1003786,74,365,t
1004916,1002193,278,14,f
1004917,1000204,504,4,t
1004918,1003943,978,145,f
1004919,1004132,450,4,f
1004920,1002517,690,1,t
1004921,1000785,878,145,f
1004922,1003790,841,145,f
1004923,1003473,845,1,t
1004924,1000942,478,14,t
1004925,1002473,315,3,t
1004926,1002389,77,3,t
1004927,1002731,328,145,t
1004928,1000959,985,5,t
1004929,1001839,339,4,t
1004930,1002888,912,1,f
1004931,1004178,696,145,f
1004932,1003584,481,28,t
1004933,1000030,907,14,f
1004934,1002255,618,1,t
1004935,1004220,336,2,t
1004936,1004152,91,145,t
1004937,1003064,222,28,t
1004938,1001600,239,145,f
1004939,1001902,409,14,f
1004940,1004638,821,28,f
1004941,1001878,571,28,t
1004942,1002225,450,2,f
1004943,1002292,728,145,t
1004944,1003508,293,2,t
1004945,1002977,719,365,f
1004946,1000004,799,14,f
1004947,1003689,837,2,t
1004948,1001239,739,3,f
1004949,1004049,333,5,f
1004950,1002318,96,2,t
1004951,1002471,789,14,f
1004952,1000067,411,1,f
1004953,1003328,537,5,f
1004954,1004337,592,1,t
1004955,1002431,84,5,f
1004956,1000494,847,3,t
1004957,1004513,216,365,t
1004958,1002062,549,365,t
1004959,1001082,573,28,t
1004960,1003890,624,14,f
1004961,1000434,706,7,t
1004962,1002518,832,1,t
1004963,1000875,301,7,t
1004964,1004674,894,28,t
1004965,1004481,61,2,t
1004966,1003915,680,5,f
1004967,1001573,123,14,f
1004968,1004307,922,28,t
1004969,1004184,876,3,t
1004970,1001474,712,365,f
1004971,1004825,933,4,t
1004972,1001215,170,1,f
1004973,1000460,386,28,t
1004974,1001650,296,365,f
1004975,1000253,666,5,f
1004976,1002885,193,14,t
1004977,1003828,709,3,f
1004978,1000966,265,5,f
1004979,1004030,688,28,t
1004980,1000103,73,5,f
1004981,1003415,638,145,f
1004982,1002600,223,4,f
1004983,1003143,177,28,t
1004984,1003192,95,14,f
1004985,1004834,911,28,t
1004986,1000661,618,145,t
1004987,1003702,278,2,t
1004988,1001102,554,28,f
