venue_id,venue_name,address,zip_code,rating,company_id
1000455,Packers,73 7th Drive,33186,1.2,1003464
1000456,Mesta,782 Green Pass,27258,1.7,1002623
1000457,Weeping Birch,2078 Transport Circle,62924,3.7,1003387
1000458,Cambridge,0732 Memorial Crossing,74060,5.0,1001465
1000459,Anthes,3 Johnson Point,35073,4.4,1001488
1000460,Lawn,808 Eastlawn Street,83126,1.6,1002555
1000461,Katie,60 Spohn Point,8019,2.6,1002314
1000462,Armistice,904 David Court,57656,3.8,1000500
1000463,Iowa,514 Service Pass,12763,1.4,1004412
1000464,6th,8723 Becker Drive,36758,2.3,1003687
1000465,Moulton,8 Glacier Hill Parkway,98356,1.8,1003401
1000466,Blaine,33 Mayer Crossing,37397,1.3,1004511
1000467,Sutteridge,33 Bayside Lane,85615,2.7,1002148
1000468,Southridge,26 Crescent Oaks Trail,4485,2.0,1002027
1000469,Bartelt,6 Nancy Crossing,57634,1.1,1001387
1000470,Forest Run,11 Hoard Court,80433,2.8,1000021
1000471,Nobel,12 Linden Place,17111,3.2,1003268
1000472,Bay,13 Cherokee Park,78216,4.7,1003173
1000473,Clarendon,78 Dexter Court,29115,3.4,1001399
1000474,Nobel,50782 Onsgard Lane,46808,2.4,1001824
1000475,Porter,834 Sauthoff Point,13808,1.4,1001947
1000476,Claremont,83557 Autumn Leaf Place,91344,4.8,1000608
1000477,Fulton,977 Nova Place,8736,2.8,1003545
1000478,Chinook,3851 Bashford Alley,32503,2.2,1001454
1000479,Heath,2 Corry Park,13340,3.8,1004210
1000480,Buell,1026 Meadow Ridge Place,72142,4.4,1002858
1000481,Bunker Hill,490 Dawn Alley,97029,3.8,1004512
1000482,Lotheville,8 Oak Valley Park,66042,1.6,1000310
1000483,Kropf,36 Summit Junction,87937,3.7,1001376
1000484,Summit,36298 Express Road,63862,2.1,1002467
1000485,Summit,7 Stang Junction,98329,3.2,1000200
1000486,Swallow,06450 Aberg Way,49831,4.3,1003280
1000487,Prairieview,18004 Victoria Alley,54868,2.9,1000149
1000488,Fairview,81 Elka Avenue,47384,3.1,1004074
1000489,Rockefeller,3 Messerschmidt Avenue,89070,1.9,1001380
1000490,Dexter,0 Caliangt Circle,55946,2.1,1002250
1000491,Bartelt,08 Waubesa Alley,2457,4.9,1003965
1000492,Nobel,45916 Ridgeview Hill,92561,1.9,1000424
1000493,Dixon,564 Knutson Lane,23409,4.7,1001309
1000494,Corben,550 Melody Center,688,2.7,1002347
1000495,Veith,32320 Mayfield Crossing,73458,1.9,1003630
1000496,Clarendon,3 Bluejay Alley,97213,2.7,1003210
1000497,Green Ridge,21939 Arapahoe Plaza,55943,4.8,1000835
1000498,Redwing,9 Huxley Terrace,70071,2.8,1001801
1000499,Loftsgordon,35 Gerald Drive,34787,4.0,1003287
1000500,Forster,7 Oak Circle,10469,3.8,1002429
1000501,Delaware,2915 Green Trail,97102,3.4,1002164
1000502,Surrey,59 Truax Alley,76832,1.6,1001359
1000503,Westend,672 Little Fleur Street,67004,2.3,1000426
1000504,Butterfield,3504 Mallard Place,29464,4.6,1004938
1000505,Lakeland,0 Everett Parkway,11959,1.6,1000143
1000506,Kedzie,91357 Carberry Crossing,55443,1.6,1004289
1000507,Express,9 Esch Alley,50653,1.6,1004346
1000508,La Follette,127 Shopko Point,13031,2.7,1004831
1000509,Redwing,1750 Scoville Terrace,60141,2.2,1003274
1000510,Kings,86 Green Ridge Alley,58744,3.6,1004039
1000511,Crescent Oaks,79590 Anniversary Center,13092,4.2,1003691
1000512,Cordelia,94 Karstens Road,68832,1.8,1004035
1000513,Arkansas,6 Chive Drive,44094,2.3,1004751
1000514,Alpine,19 Carioca Circle,685,2.5,1001718
1000515,Loeprich,46 Thierer Park,65037,1.8,1003233
1000516,Knutson,96874 Toban Way,65897,2.6,1003912
1000517,Hauk,631 Little Fleur Junction,61313,4.7,1003120
1000518,Butterfield,2030 Debs Road,6259,3.9,1001002
1000519,Pepper Wood,6221 Fallview Lane,14549,5.0,1002103
1000520,Green,9069 Haas Avenue,13450,4.6,1000751
1000521,Farmco,379 Southridge Lane,31820,3.8,1003353
1000522,Heath,9 Carioca Road,1084,1.7,1000655
1000523,Northridge,867 Clemons Parkway,54948,2.8,1001341
1000524,Blue Bill Park,24 Fulton Place,95543,4.7,1003523
1000525,Sugar,3 Mayer Alley,50517,1.4,1002151
1000526,Hooker,78 7th Park,25206,1.3,1000222
1000527,Kennedy,48 Commercial Street,80924,4.8,1003286
1000528,Surrey,87 Mayfield Lane,97883,3.0,1000278
1000529,Rutledge,83023 Farmco Circle,28729,1.4,1001515
1000530,Fordem,7485 Crest Line Alley,15410,2.2,1003840
1000531,Clyde Gallagher,40 Stuart Trail,97826,1.6,1001687
1000532,North,94943 Birchwood Pass,1590,4.4,1000948
1000533,Red Cloud,03 Anderson Center,32190,3.4,1001512
1000534,Mcbride,3 Aberg Junction,96092,4.0,1003568
1000535,Spohn,452 Ryan Point,39336,4.9,1002784
1000536,Gina,17 La Follette Place,19001,1.2,1001433
1000537,Morningstar,463 Arizona Crossing,15477,2.2,1000995
1000538,Laurel,9877 Drewry Court,8889,2.4,1002856
1000539,Hoepker,55 Arkansas Park,50141,1.7,1003262
1000540,Delladonna,465 Bluestem Avenue,27869,4.0,1001379
1000541,Melody,62917 American Pass,50671,1.3,1001936
1000542,Sunbrook,1684 Hovde Circle,44721,3.3,1001773
1000543,4th,88 Sullivan Court,47265,4.0,1004108
1000544,Shelley,65 Packers Crossing,40057,4.9,1003184
1000545,Rigney,5824 Service Point,75025,3.0,1000110
1000546,Utah,1 Charing Cross Pass,29483,2.0,1001805
1000547,Fulton,90 Portage Alley,53215,1.1,1000367
1000548,Graedel,4821 Debs Drive,48314,1.1,1001515
1000549,Nancy,5 Milwaukee Place,19735,1.7,1003305
1000550,Elmside,28181 Caliangt Street,66072,3.4,1000529
1000551,Forster,55 Atwood Circle,30277,4.6,1003093
1000552,Mariners Cove,11 Cambridge Place,47881,3.4,1004979
1000553,Main,5014 Cottonwood Plaza,14143,2.7,1000066
1000554,2nd,3233 Westend Court,14871,1.2,1000327
1000555,Green,2 Hauk Street,47874,2.4,1002370
1000556,Brentwood,83 Lotheville Parkway,1242,4.6,1004014
1000557,Holy Cross,3292 Thackeray Court,43464,2.3,1002354
1000558,Gerald,5504 Corscot Plaza,54762,3.3,1002616
1000559,Garrison,9524 Ryan Court,85539,1.0,1004801
1000560,Lake View,491 Northfield Drive,98368,2.2,1003436
1000561,Dapin,7251 Dorton Place,20781,1.4,1004153
1000562,Eagle Crest,8 Dahle Lane,24202,1.3,1002143
1000563,Service,954 Brentwood Place,46017,4.7,1004733
1000564,Schmedeman,3748 Pine View Circle,41048,2.2,1003426
1000565,Clove,6236 Dottie Circle,55726,2.3,1004830
1000566,Vermont,2742 Bartelt Lane,12525,2.5,1003267
1000567,Troy,9155 Mallory Court,85741,4.9,1003319
1000568,Ridge Oak,767 Norway Maple Point,23856,4.4,1002346
1000569,Michigan,9708 Rowland Trail,72821,3.3,1000435
1000570,Victoria,46 Scott Plaza,52772,4.5,1004007
1000571,Arrowood,9925 Columbus Center,40051,1.5,1001751
1000572,Sage,1 Daystar Street,25211,4.2,1001318
1000573,Katie,995 Kenwood Pass,21654,2.6,1000832
1000574,Onsgard,383 Barby Plaza,87710,3.5,1001350
1000575,Atwood,26 Huxley Park,3818,2.4,1002387
1000576,Nova,3 Dixon Terrace,60536,4.6,1002353
1000577,Menomonie,779 Lukken Junction,70648,4.1,1000394
1000578,Sugar,87 Florence Terrace,33462,4.9,1002980
1000579,Corben,20 Oxford Circle,71647,1.1,1000891
1000580,Kennedy,8 Steensland Crossing,71935,2.8,1004333
1000581,Amoth,66539 Rusk Lane,31077,4.5,1001861
1000582,Meadow Ridge,65 Mosinee Street,71826,1.6,1003399
1000583,Reindahl,6 Graedel Park,86332,2.6,1002323
1000584,Scoville,48276 Hansons Circle,58564,1.5,1003539
1000585,Orin,2531 Doe Crossing Center,75207,4.5,1000612
1000586,Spohn,5 Fulton Point,62427,1.9,1000950
1000587,Bowman,2 Westend Crossing,73666,4.7,1003574
1000588,Hallows,9 Rockefeller Trail,54495,2.7,1004388
1000589,Chinook,5222 Crowley Plaza,67671,4.6,1002169
1000590,Annamark,4296 Lerdahl Crossing,16059,4.0,1002537
1000591,Eagan,6627 Ilene Avenue,82052,2.0,1004577
1000592,Holmberg,7754 Meadow Valley Lane,7945,2.8,1003623
1000593,Upham,54 Dennis Drive,50435,4.7,1000377
1000594,Browning,50193 Harper Plaza,50135,4.1,1004309
1000595,Crowley,14 Kenwood Terrace,65732,1.2,1004658
1000596,Aberg,902 Green Trail,41465,4.2,1002955
1000597,Almo,52816 Artisan Drive,31021,1.7,1003420
1000598,Esker,45 Redwing Terrace,71356,3.6,1003844
1000599,Melody,22459 Hanover Circle,57013,1.3,1000041
1000600,Gale,0973 Northland Junction,84150,2.7,1001289
1000601,Pine View,315 Sullivan Hill,53035,2.7,1003704
1000602,Arkansas,82761 Thierer Way,3033,1.5,1000228
1000603,Straubel,16 Prairieview Point,97214,3.5,1001464
1000604,Veith,055 Springs Street,54420,2.7,1002033
1000605,Almo,14 Di Loreto Way,34638,3.1,1002260
1000606,Ludington,26219 Division Street,92284,3.0,1003665
1000607,Mallard,847 Artisan Street,75860,1.2,1004839
1000608,Algoma,29 Mesta Junction,52302,4.9,1002241
1000609,Dunning,7 Cherokee Circle,75763,2.3,1004065
1000610,Crest Line,8 Golf View Pass,13302,2.2,1002283
1000611,Basil,6982 Cardinal Road,50861,1.0,1004514
1000612,Charing Cross,2746 Moland Drive,17238,2.9,1002875
1000613,Evergreen,72 Veith Terrace,17236,2.3,1002754
1000614,Mendota,8 Old Gate Point,24102,3.6,1003417
1000615,Morning,6011 Dapin Drive,19979,2.1,1002847
1000616,Hovde,1 High Crossing Drive,7001,1.9,1000248
1000617,Holmberg,1283 Kedzie Plaza,72160,1.4,1001666
1000618,Holmberg,6 Muir Parkway,49089,3.0,1003469
1000619,Southridge,39446 Merry Court,20130,4.3,1004083
1000620,Sycamore,747 Welch Park,64659,2.1,1001990
1000621,Fairfield,30 Di Loreto Avenue,15619,2.0,1001165
1000622,Debs,5 Fallview Junction,18360,4.4,1001607
1000623,Forest Run,5884 Sugar Park,98362,3.6,1000481
1000624,Morrow,5 Talisman Lane,93522,3.9,1002935
1000625,Bunting,8360 Donald Lane,73131,2.3,1000647
1000626,Menomonie,663 Rieder Crossing,5043,2.1,1001673
1000627,Tennessee,033 Claremont Alley,33980,2.3,1001527
1000628,Macpherson,2988 Oak Lane,76945,1.6,1000156
1000629,Reinke,301 Jenifer Avenue,71066,2.2,1002459
1000630,Clyde Gallagher,523 Warbler Center,17366,3.5,1003494
1000631,Northport,2 Merchant Hill,55439,2.6,1003803
1000632,Sauthoff,1 Mallard Parkway,58402,2.3,1004059
1000633,Rowland,6 Nevada Drive,41174,3.2,1001366
1000634,Crownhardt,37 7th Crossing,25007,1.1,1000638
1000635,Dennis,79 Hagan Hill,36043,4.6,1000834
1000636,1st,03 Service Junction,5201,2.2,1003096
1000637,East,67 Moulton Center,97371,2.2,1000498
1000638,Westport,8764 Westport Center,76444,4.8,1003079
1000639,Northwestern,83917 4th Circle,90803,1.2,1000901
1000640,Center,43193 Kensington Park,45698,4.8,1002566
1000641,Autumn Leaf,4 Old Shore Street,81621,2.3,1004381
1000642,Kenwood,13564 Oneill Terrace,95936,2.3,1001165
1000643,Mendota,11921 Garrison Circle,43074,2.0,1004548
1000644,Village,9 Merrick Junction,59008,3.0,1001161
1000645,Basil,56764 Spaight Junction,30107,3.3,1004624
1000646,Dryden,3109 Scofield Alley,65686,3.7,1000009
1000647,6th,358 Sachs Junction,95673,1.5,1003116
1000648,Manitowish,2 Bluejay Circle,13206,3.1,1000956
1000649,Eggendart,0 Maywood Parkway,97535,1.8,1001675
1000650,Stone Corner,048 Pierstorff Court,60194,4.9,1004482
1000651,Brentwood,4 Pennsylvania Hill,74736,1.7,1001785
1000652,Donald,4934 Jenifer Place,58254,1.7,1003791
1000653,Acker,263 Esker Point,75462,4.6,1004998
1000654,Northwestern,574 Bluestem Point,26543,2.1,1000148
1000655,Jay,2759 Dexter Plaza,77539,3.2,1003783
1000656,Judy,8 Corben Point,76310,4.6,1001471
1000657,Rigney,67 Rockefeller Crossing,84325,4.7,1003834
1000658,Kenwood,843 Milwaukee Circle,71277,1.2,1002420
1000659,Stoughton,4 Katie Pass,10920,3.0,1001896
1000660,Mallory,82684 Loomis Crossing,92305,4.6,1001708
1000661,Marquette,70109 Gulseth Plaza,38001,1.8,1004312
1000662,Anzinger,5 Farmco Hill,47437,2.0,1003720
1000663,Autumn Leaf,42238 Scofield Plaza,75238,3.6,1002324
1000664,Talmadge,84 Bluestem Park,68034,3.1,1000627
1000665,Ridgeview,9619 Pawling Terrace,73559,1.1,1001906
1000666,Forest Dale,7532 Northridge Center,67466,4.1,1000545
1000667,Mitchell,4 Derek Parkway,68978,2.1,1004664
1000668,Bay,17 Starling Street,40460,1.4,1003137
1000669,Carberry,056 Rockefeller Point,95132,3.7,1000325
1000670,Laurel,9065 Johnson Parkway,24976,4.8,1002778
1000671,Maywood,2869 Armistice Terrace,77379,4.0,1001517
1000672,Lyons,80 Barnett Hill,3780,1.9,1003405
1000673,Upham,86147 Northland Alley,58058,1.2,1003447
1000674,Pennsylvania,331 Nova Plaza,25755,1.8,1002916
1000675,Kropf,3 Myrtle Crossing,96769,1.7,1003977
1000676,Moulton,3404 Forest Street,45893,2.7,1003067
1000677,Atwood,6 Superior Parkway,64804,2.6,1000441
1000678,Pearson,975 Bay Hill,8026,3.9,1000085
1000679,Northfield,370 Artisan Junction,97710,2.5,1002180
1000680,Anderson,316 Sutteridge Alley,73049,1.5,1003487
1000681,Troy,47931 Merry Court,45659,2.7,1001270
1000682,Mifflin,6019 Dennis Lane,98642,2.4,1002527
1000683,David,61528 Roxbury Terrace,92630,4.5,1002548
1000684,Mifflin,6 East Crossing,77571,4.4,1004300
1000685,Florence,039 Shopko Point,1501,1.2,1002707
1000686,Anhalt,4 Beilfuss Parkway,23068,2.4,1003413
1000687,Mcbride,4 Almo Avenue,78242,2.1,1002946
1000688,Schurz,38212 Corscot Drive,12765,4.9,1001694
1000689,Eliot,309 Namekagon Alley,18035,3.1,1000062
1000690,Mcbride,2587 Luster Alley,82922,4.2,1002580
1000691,Prairie Rose,88828 American Way,49024,3.7,1003473
1000692,Elgar,1 Sloan Crossing,37340,2.8,1001594
1000693,Amoth,9318 Roxbury Crossing,73455,1.4,1000481
1000694,Fairfield,42 Sommers Junction,10970,1.3,1002503
1000695,Killdeer,9999 Mariners Cove Road,66527,1.4,1004565
1000696,Pawling,9 Blaine Junction,83462,1.8,1000825
1000697,Jay,99 Prentice Junction,79363,2.2,1000118
1000698,Kings,357 Sullivan Drive,30904,4.8,1002153
1000699,Anderson,8868 Di Loreto Avenue,8690,2.6,1004720
1000700,Roth,7417 Carberry Road,56355,3.7,1000453
1000701,Pine View,664 Barby Park,67839,4.8,1004850
1000702,Schlimgen,14 Emmet Junction,27953,1.3,1003296
1000703,Manufacturers,191 Paget Hill,88436,4.7,1002957
1000704,Springs,0 Burrows Place,25674,3.4,1000610
1000705,Hansons,67086 Farragut Center,14103,3.7,1001136
1000706,Burrows,69174 Hanson Way,57263,1.4,1004935
1000707,Milwaukee,14 Jenifer Hill,92382,1.3,1003147
1000708,Southridge,741 Haas Lane,92127,3.5,1001461
1000709,Forest Dale,36120 Elka Lane,62244,3.0,1004891
1000710,Barby,6 Iowa Drive,95337,3.0,1001001
1000711,Morningstar,796 Basil Place,50110,4.3,1001985
1000712,Gateway,85128 Oneill Pass,90069,4.4,1002025
1000713,Doe Crossing,585 Portage Drive,25571,1.8,1001554
1000714,Express,16 5th Court,88034,3.2,1004740
1000715,Oakridge,0151 Texas Street,21120,1.0,1003881
1000716,2nd,99698 Mendota Place,61857,2.4,1004242
1000717,Clemons,488 Huxley Avenue,85367,1.5,1004186
1000718,Killdeer,8906 Northwestern Circle,65001,3.9,1000758
1000719,Delladonna,9870 Ronald Regan Crossing,8072,4.9,1002491
1000720,Blue Bill Park,7 Pawling Pass,78342,3.2,1004527
1000721,Green,44703 Cody Terrace,61346,1.7,1004136
1000722,Harper,97136 Sundown Road,4350,1.2,1004369
1000723,Oxford,595 Carioca Court,5401,1.4,1003495
1000724,Hansons,34 Dapin Way,13071,1.7,1000610
1000725,Kingsford,874 Grover Circle,49680,2.9,1003813
1000726,Gale,35 Grayhawk Avenue,13032,1.7,1001362
1000727,Atwood,680 Calypso Avenue,18936,1.1,1004467
1000728,Bartelt,8 Pleasure Drive,16343,1.4,1004732
1000729,Claremont,7 Hovde Circle,13314,4.8,1001778
1000730,Almo,704 Thierer Junction,21723,4.4,1003633
1000731,Daystar,036 Hansons Pass,57451,1.7,1004033
1000732,Fordem,12 Mccormick Road,60157,4.8,1004913
1000733,Bonner,94122 Schiller Court,14756,4.6,1004310
1000734,Northfield,05260 Milwaukee Plaza,31821,3.2,1003196
1000735,Sundown,6 Calypso Crossing,28748,3.2,1004687
1000736,School,26574 Dixon Alley,79780,3.9,1003635
1000737,Prairieview,6 Butternut Place,85224,2.1,1003173
1000738,Brickson Park,490 Fallview Trail,11743,1.2,1004159
1000739,Ridgeway,1 Oak Circle,77382,1.6,1000944
1000740,Briar Crest,63 Melvin Point,22911,2.4,1001153
1000741,Harper,75921 Dexter Parkway,56755,3.6,1000297
1000742,Fremont,439 Bobwhite Court,61761,4.8,1003089
1000743,5th,6 Kim Point,87517,1.2,1001052
1000744,Swallow,5 Starling Avenue,21251,5.0,1001123
1000745,Magdeline,527 Sunfield Plaza,70463,1.0,1003578
1000746,South,59079 Algoma Street,3838,3.9,1000945
1000747,Hoffman,63130 Corscot Road,68407,4.8,1000347
1000748,Kropf,3 Northridge Avenue,13317,4.0,1000375
1000749,Dakota,21284 Hallows Junction,53203,1.7,1001872
1000750,Nova,68356 Eastwood Park,13757,4.7,1001338
1000751,Stone Corner,45500 Scoville Junction,19805,3.1,1001268
1000752,Browning,00423 Pond Parkway,62289,3.2,1001090
1000753,Thierer,173 Corscot Park,28726,4.9,1000332
1000754,Derek,417 Division Avenue,6109,3.4,1000434
1000755,Forest Run,15633 7th Point,43001,3.8,1001529
1000756,Marcy,1 Dapin Trail,35203,4.8,1003418
1000757,Chive,7535 Northfield Park,51445,2.8,1001312
1000758,Birchwood,58 Brentwood Lane,1085,4.4,1004593
1000759,Namekagon,22 Huxley Plaza,97113,4.2,1000298
1000760,Kenwood,26817 Melody Circle,66863,1.2,1003341
1000761,Ruskin,66 Ronald Regan Hill,5404,3.6,1001760
1000762,Redwing,1 Ryan Parkway,27886,4.3,1003860
1000763,Roth,56755 Jenifer Hill,92678,4.9,1001916
1000764,Springs,0 Delladonna Junction,88114,2.8,1000411
1000765,Graceland,5 Amoth Court,78003,3.6,1004441
1000766,Hagan,041 Iowa Pass,75493,1.7,1002630
1000767,Walton,4164 Green Junction,67204,1.1,1002821
1000768,Paget,8 Lien Terrace,50519,2.7,1000193
1000769,Sugar,210 Chinook Alley,5664,1.3,1000715
1000770,Center,6397 Lindbergh Parkway,16232,1.5,1000188
1000771,Orin,2559 Oriole Terrace,78416,1.1,1003103
1000772,Mayer,31128 Mosinee Pass,76856,1.1,1004496
1000773,Porter,55782 Cardinal Way,29070,3.5,1004521
1000774,Hazelcrest,5994 Truax Parkway,16922,2.7,1004799
1000775,Lakewood Gardens,7 Raven Hill,32233,4.7,1000874
1000776,Emmet,13 Scofield Terrace,37870,4.4,1003679
1000777,Aberg,813 Sommers Park,65783,1.4,1004356
1000778,Sage,1 Truax Hill,62990,4.9,1004891
1000779,Buhler,697 Chinook Lane,4851,1.5,1004419
1000780,Ilene,64 Aberg Parkway,87562,1.2,1004147
1000781,Messerschmidt,1804 Trailsway Road,75224,3.6,1003489
1000782,Jay,72392 Rusk Avenue,8802,2.4,1000359
1000783,Morrow,074 Pleasure Center,76640,4.9,1002710
1000784,Algoma,3578 Kedzie Point,61276,1.7,1001731
1000785,Mandrake,163 Coolidge Avenue,46939,1.1,1001124
1000786,Vahlen,415 Lotheville Drive,75172,3.7,1003907
1000787,Jana,15158 Crownhardt Junction,11931,4.4,1003574
1000788,Vernon,7444 Jana Court,48871,4.9,1003601
1000789,Straubel,10 Starling Junction,3861,4.8,1002729
1000790,Kropf,2 Linden Lane,35806,2.2,1000326
1000791,Birchwood,417 Marcy Plaza,17502,4.1,1001308
1000792,Grim,3 Kim Circle,45041,2.6,1002370
1000793,Stone Corner,42 Gina Way,55335,1.9,1001901
1000794,Homewood,215 Park Meadow Hill,12815,1.4,1003925
1000795,Melby,5753 Oneill Street,56401,2.8,1004441
1000796,Del Sol,02196 Golf View Avenue,71438,4.1,1002099
1000797,Melvin,85460 Scott Way,64112,1.5,1002134
1000798,Katie,9998 Forster Trail,74340,4.0,1004187
1000799,Mifflin,8 Lunder Alley,28518,3.0,1004018
1000800,Bartelt,8402 Bultman Point,36049,1.2,1003117
1000801,North,93642 Hovde Way,74039,4.5,1002743
1000802,Springs,469 Dahle Trail,52032,4.7,1000653
1000803,Rockefeller,50 Buell Alley,39828,1.5,1004171
1000804,Cottonwood,09 5th Drive,39191,4.5,1001787
1000805,Golden Leaf,1253 Pankratz Road,63636,3.0,1004389
1000806,Arrowood,7181 Mcguire Point,65256,2.7,1000001
1000807,Westridge,37 Towne Lane,90650,3.8,1004396
1000808,Fieldstone,10491 Luster Place,777,2.6,1004476
1000809,Twin Pines,0 Barnett Terrace,81326,3.4,1004809
1000810,Jenifer,101 Elmside Plaza,39652,1.9,1001269
1000811,Novick,449 Starling Pass,62907,1.1,1000989
1000812,Glendale,53713 Springs Avenue,56579,2.3,1000552
1000813,Commercial,1740 Ramsey Court,2713,4.0,1001853
1000814,Caliangt,8848 Eagle Crest Terrace,83647,4.3,1000956
1000815,Dennis,9885 Elka Lane,61937,2.1,1000303
1000816,Maple Wood,32 Haas Center,21652,1.1,1000998
1000817,School,624 Pond Plaza,17519,1.4,1002937
1000818,Heath,94848 Springs Place,67422,1.9,1002068
1000819,Rutledge,365 Ramsey Pass,66075,1.2,1001970
1000820,Anhalt,45 Maryland Park,55731,2.3,1003522
1000821,Jenna,781 Coolidge Hill,63660,4.6,1001958
1000822,Holy Cross,0895 Sachtjen Lane,21034,3.8,1000415
1000823,Lunder,60 Summerview Hill,95419,2.9,1000299
1000824,Burning Wood,033 Dovetail Trail,54631,4.5,1003931
1000825,Warbler,56 Lien Lane,41351,4.4,1002170
1000826,Muir,378 Swallow Way,68720,2.2,1003041
1000827,Meadow Vale,5 Crowley Way,36426,3.3,1004336
1000828,Atwood,7611 Garrison Center,81054,1.1,1003380
1000829,Almo,33 Sommers Park,97208,1.6,1001192
1000830,Oriole,497 Melody Circle,58651,1.4,1002682
1000831,La Follette,8388 Melby Hill,75070,3.6,1003503
1000832,Goodland,8 Hudson Crossing,97051,1.4,1004534
1000833,Tony,124 Blaine Street,98563,5.0,1001316
1000834,Washington,8682 Crowley Place,74556,4.8,1002659
1000835,Pennsylvania,14386 Norway Maple Lane,89701,2.9,1004364
1000836,6th,41345 Becker Hill,75023,1.6,1002338
1000837,Thompson,38 Butterfield Lane,13670,3.7,1000231
1000838,Gateway,19001 Transport Avenue,59747,4.7,1003786
1000839,Ruskin,254 Prentice Street,58366,2.4,1001610
1000840,School,4586 Springs Drive,16803,1.3,1003837
1000841,Mendota,460 Kedzie Crossing,16041,1.5,1003882
1000842,Old Shore,3867 Hudson Street,98526,2.6,1004212
1000843,Eagan,23246 Westerfield Point,74427,1.3,1003936
1000844,Glendale,0462 Melrose Junction,33563,3.4,1003634
1000845,Waxwing,594 Butternut Street,71467,3.4,1000460
1000846,Oakridge,5168 Atwood Place,89134,4.2,1000549
1000847,Reinke,8 Randy Park,43412,1.4,1000509
1000848,Lotheville,672 Onsgard Parkway,94575,4.7,1002549
1000849,Packers,35485 Autumn Leaf Center,96093,1.8,1001539
1000850,Washington,59 Menomonie Point,97303,2.3,1000594
1000851,Hovde,96067 Warrior Crossing,94512,1.9,1004649
1000852,Fisk,2 Manley Street,18462,2.9,1000569
1000853,Johnson,1 Oakridge Alley,12159,3.7,1002657
1000854,Swallow,0 Superior Trail,60099,3.4,1000258
1000855,Stephen,1 Westridge Way,95073,4.6,1000013
1000856,Loftsgordon,22 Steensland Crossing,29689,2.3,1003953
