purchase_id,rent_id,user_id,purchase
1000608,1001734,1004101,15-12-2019 01:47
1000609,1002787,1001367,17-01-2018 16:33
1000610,1001668,1001799,12-12-2018 05:11
1000611,1003354,1000371,23-04-2022 16:26
1000612,1000439,1003568,08-09-2021 13:37
1000613,1002871,1002231,10-12-2021 17:19
1000614,1004546,1000318,20-02-2019 04:04
1000615,1003576,1004540,15-07-2021 16:48
1000616,1001586,1000694,06-07-2019 03:16
1000617,1004148,1003975,05-12-2015 16:54
1000618,1002249,1001627,17-07-2016 12:18
1000619,1000401,1003022,20-05-2022 13:34
1000620,1003876,1001043,15-02-2016 21:38
1000621,1003256,1003935,29-06-2022 06:06
1000622,1002281,1002478,23-12-2017 13:56
1000623,1001524,1002461,03-09-2019 23:39
1000624,1003356,1002688,19-12-2017 07:38
1000625,1004055,1004129,22-10-2019 01:11
1000626,1000957,1003807,21-11-2021 05:04
1000627,1000271,1003899,24-08-2021 16:48
1000628,1004259,1000266,13-07-2021 22:33
1000629,1004068,1004310,19-01-2020 18:33
1000630,1001127,1002534,29-11-2015 00:48
1000631,1003667,1001964,13-01-2016 13:59
1000632,1004848,1003309,25-05-2017 12:51
1000633,1004382,1000420,15-01-2020 14:56
1000634,1001683,1002350,23-01-2016 11:53
1000635,1000060,1001973,01-08-2018 10:58
1000636,1001056,1002449,15-03-2016 11:29
1000637,1004875,1004807,28-01-2019 13:17
1000638,1001760,1003843,13-06-2020 20:28
1000639,1001517,1002240,16-07-2019 01:04
1000640,1001285,1003560,21-01-2021 10:28
1000641,1004168,1002894,13-06-2019 00:46
1000642,1001463,1000481,02-07-2017 00:06
1000643,1002262,1003514,26-04-2021 19:29
1000644,1004413,1002966,16-12-2017 16:13
1000645,1003868,1000693,15-10-2018 23:34
1000646,1003437,1001185,05-06-2019 01:46
1000647,1000326,1002243,21-03-2021 07:44
1000648,1000928,1004060,05-02-2017 11:32
1000649,1000673,1000605,23-12-2019 06:45
1000650,1002377,1000499,05-02-2016 03:26
1000651,1001486,1003581,27-11-2019 18:24
1000652,1000757,1001200,08-01-2016 11:44
1000653,1000579,1003405,10-05-2018 02:18
1000654,1004888,1003212,28-09-2017 06:20
1000655,1002380,1003854,26-12-2015 20:40
1000656,1003579,1000616,21-11-2018 18:28
1000657,1000320,1003611,18-12-2020 13:26
1000658,1003579,1002477,03-02-2016 07:36
1000659,1003649,1000722,29-05-2019 06:59
1000660,1002051,1004515,09-10-2018 13:37
1000661,1004659,1001519,19-01-2020 18:36
1000662,1004816,1003490,23-11-2021 12:19
1000663,1001900,1001890,31-08-2018 19:20
1000664,1003206,1000340,25-12-2016 18:26
1000665,1003095,1002968,26-02-2020 12:21
1000666,1003992,1000439,14-08-2016 22:44
1000667,1002581,1001756,31-10-2022 09:37
1000668,1000768,1001006,05-01-2022 13:49
1000669,1003188,1000999,04-11-2017 17:57
1000670,1001059,1000606,26-09-2017 05:02
1000671,1002352,1003011,18-03-2021 05:25
1000672,1003274,1001349,29-01-2019 16:08
1000673,1003139,1004041,10-08-2021 06:06
1000674,1003140,1002273,29-06-2016 18:01
1000675,1002868,1000707,19-01-2022 16:17
1000676,1002346,1001951,24-09-2019 09:50
1000677,1002573,1004910,27-05-2017 08:30
1000678,1001546,1004596,12-12-2017 08:47
1000679,1004970,1001738,16-04-2018 11:09
1000680,1002327,1003308,23-03-2020 12:15
1000681,1003316,1001533,17-06-2019 02:35
1000682,1002802,1003548,06-06-2022 12:59
1000683,1003324,1001768,22-10-2017 13:13
1000684,1002310,1001998,09-10-2016 14:17
1000685,1002222,1001389,08-10-2017 17:42
1000686,1000891,1001494,20-07-2020 09:41
1000687,1004317,1003132,20-03-2016 16:11
1000688,1004623,1001380,17-01-2016 19:36
1000689,1003207,1004753,30-03-2016 00:52
1000690,1002554,1004150,22-03-2021 14:46
1000691,1003146,1001595,18-12-2017 07:53
1000692,1000910,1000849,10-12-2017 22:06
1000693,1000566,1002057,12-07-2017 19:52
1000694,1003321,1004465,29-08-2019 15:55
1000695,1000594,1001628,18-07-2019 05:55
1000696,1002981,1003322,08-12-2018 01:04
1000697,1001422,1000969,10-04-2021 18:58
1000698,1004878,1002756,24-08-2022 01:11
1000699,1003533,1003608,11-09-2019 16:20
1000700,1001046,1004293,16-11-2019 08:41
1000701,1000782,1004786,30-10-2021 02:00
1000702,1002969,1000491,29-11-2021 04:06
1000703,1000530,1003272,20-02-2021 02:59
1000704,1002887,1003532,27-06-2017 22:51
1000705,1004414,1003796,01-03-2018 22:04
1000706,1004937,1000720,06-02-2016 11:07
1000707,1003142,1002841,01-10-2018 04:27
1000708,1004831,1004484,04-09-2020 06:34
1000709,1003503,1000157,17-05-2022 03:30
1000710,1002979,1002721,23-03-2018 18:17
1000711,1000732,1004414,23-03-2021 20:54
1000712,1002773,1003930,07-10-2021 08:22
1000713,1002190,1003569,23-06-2016 23:13
1000714,1000927,1001228,30-12-2017 18:31
1000715,1004144,1002633,24-07-2019 08:53
1000716,1001688,1003828,08-03-2016 20:47
1000717,1003637,1000248,21-07-2019 20:53
1000718,1004561,1002556,29-01-2021 16:43
1000719,1001243,1000318,06-09-2016 15:21
1000720,1000598,1004701,01-07-2016 02:52
1000721,1003207,1001734,01-04-2016 03:02
1000722,1002392,1003142,20-11-2018 01:20
1000723,1004536,1004582,27-05-2017 08:03
1000724,1002886,1000503,26-10-2022 23:19
1000725,1002561,1003327,26-04-2020 17:33
1000726,1000143,1003089,06-01-2019 09:00
1000727,1000243,1000606,18-06-2018 08:52
1000728,1001853,1001086,06-12-2021 16:23
1000729,1002107,1005000,15-01-2018 15:50
1000730,1002824,1000362,19-12-2019 16:07
1000731,1003969,1000281,20-10-2022 22:33
1000732,1003761,1002150,24-04-2019 04:35
1000733,1000060,1001494,13-04-2016 08:50
1000734,1003188,1004641,02-09-2019 06:47
1000735,1004928,1003361,27-11-2018 03:31
1000736,1004298,1002584,25-05-2020 05:23
1000737,1001222,1004546,18-04-2020 20:30
1000738,1004967,1001751,07-11-2017 10:44
1000739,1001197,1001897,27-11-2020 16:28
1000740,1001985,1002807,26-12-2019 08:53
1000741,1003162,1000092,10-08-2020 15:02
1000742,1003932,1001343,23-08-2020 05:24
1000743,1000743,1003031,04-11-2020 01:28
1000744,1002118,1001284,15-08-2019 14:26
1000745,1004724,1003931,12-02-2020 10:57
1000746,1001035,1002736,08-11-2020 08:28
1000747,1000486,1001835,22-11-2019 22:37
1000748,1003067,1003508,02-02-2021 00:19
1000749,1000740,1004476,30-06-2022 20:19
1000750,1000167,1000541,07-02-2017 10:05
1000751,1002355,1003887,17-09-2017 22:45
1000752,1003619,1004302,13-02-2018 00:11
1000753,1001102,1004027,31-10-2021 08:34
1000754,1002366,1002513,04-06-2016 17:05
1000755,1001801,1004134,23-02-2020 19:15
1000756,1004415,1003947,09-12-2015 03:17
1000757,1003247,1002171,09-11-2020 01:56
1000758,1002185,1004530,05-10-2019 22:59
1000759,1002490,1004313,27-04-2018 03:37
1000760,1000467,1000902,22-04-2019 07:52
1000761,1000137,1004461,30-09-2020 18:24
1000762,1002454,1003304,22-09-2022 01:57
1000763,1000289,1000429,16-10-2022 15:47
1000764,1002890,1003816,16-09-2021 12:13
1000765,1000307,1000359,24-05-2021 13:38
1000766,1003072,1002812,30-04-2019 15:13
1000767,1000805,1003504,19-01-2020 13:46
1000768,1000793,1000627,30-05-2020 02:16
1000769,1004088,1000792,08-02-2020 04:43
1000770,1002517,1002827,04-12-2018 03:58
1000771,1001875,1004186,04-11-2018 14:58
1000772,1003719,1000705,12-07-2017 21:22
1000773,1003429,1000312,28-08-2017 09:22
1000774,1000642,1004330,06-07-2016 06:40
1000775,1001138,1000881,17-10-2016 07:02
1000776,1002682,1001088,17-11-2021 13:04
1000777,1004173,1003094,22-01-2019 09:51
1000778,1000054,1002676,30-12-2020 07:25
1000779,1002629,1000256,14-08-2019 21:16
1000780,1003935,1003801,12-10-2017 13:19
1000781,1004965,1001426,25-03-2016 18:57
1000782,1000872,1003168,05-09-2017 12:43
1000783,1003661,1004195,23-09-2021 07:49
1000784,1001135,1002185,18-08-2019 02:14
1000785,1001843,1004886,15-04-2020 23:19
1000786,1000177,1001980,07-02-2021 09:38
1000787,1002171,1004223,11-06-2022 11:53
1000788,1004987,1001302,23-05-2021 12:55
1000789,1003198,1004708,03-12-2015 15:46
1000790,1000828,1000606,02-05-2020 00:00
1000791,1000969,1000839,08-01-2022 06:29
1000792,1004424,1002765,14-10-2017 02:22
1000793,1002885,1004170,01-08-2021 18:46
1000794,1001620,1000227,15-02-2022 14:33
1000795,1001405,1001490,12-08-2020 17:27
1000796,1000134,1004258,08-10-2016 06:59
1000797,1000209,1003601,29-04-2019 01:45
1000798,1003852,1001942,16-10-2017 14:51
1000799,1002163,1000412,12-04-2019 14:24
1000800,1000106,1001848,20-08-2016 14:10
1000801,1004145,1002872,11-07-2022 13:17
1000802,1001831,1002884,04-08-2021 11:29
1000803,1004912,1003697,04-01-2019 07:54
1000804,1000898,1003485,17-11-2021 15:18
1000805,1001249,1003862,04-08-2018 03:43
1000806,1003464,1000572,24-03-2018 15:08
1000807,1002839,1003959,15-03-2018 12:45
1000808,1000455,1000603,03-09-2021 02:09
1000809,1001577,1001115,20-12-2018 23:39
1000810,1001043,1004789,22-03-2018 10:25
1000811,1000688,1000791,23-04-2017 00:31
1000812,1004309,1004165,10-05-2020 23:55
1000813,1001388,1002932,01-12-2020 05:31
1000814,1004271,1003885,14-10-2016 21:59
1000815,1002578,1004607,04-10-2021 11:00
1000816,1002941,1000635,16-03-2018 05:33
1000817,1004154,1003426,11-04-2018 19:23
1000818,1003525,1003446,05-01-2020 13:15
1000819,1003693,1004956,23-09-2017 17:29
1000820,1003217,1002154,13-06-2021 23:53
1000821,1004536,1003493,07-04-2022 15:15
1000822,1003841,1002595,12-09-2018 00:53
1000823,1002638,1004715,06-11-2019 19:26
1000824,1000688,1000285,19-06-2017 05:44
1000825,1004568,1002194,16-05-2017 09:12
1000826,1000948,1002237,28-09-2021 17:13
1000827,1003995,1004293,15-03-2017 13:13
1000828,1001834,1003590,02-09-2017 08:01
1000829,1001061,1003462,10-07-2017 06:37
1000830,1000860,1001961,05-07-2018 15:19
1000831,1003865,1000348,06-08-2019 15:50
1000832,1004550,1002304,18-05-2017 15:38
1000833,1002202,1003197,02-09-2018 16:15
1000834,1000606,1001166,29-04-2020 18:35
1000835,1002227,1002205,23-08-2021 13:08
1000836,1000464,1004072,04-04-2020 04:52
1000837,1000612,1004643,12-09-2022 08:06
1000838,1003699,1002593,29-10-2019 13:58
1000839,1003336,1004992,13-08-2021 09:02
1000840,1003741,1004176,08-04-2017 10:13
1000841,1000268,1004306,04-02-2021 06:34
1000842,1004291,1001306,27-11-2022 01:58
1000843,1004275,1003773,21-03-2016 21:49
1000844,1002975,1002597,20-10-2022 20:53
1000845,1001426,1004546,22-05-2022 12:25
1000846,1001494,1001636,12-02-2019 04:13
1000847,1004840,1001385,23-07-2016 17:53
1000848,1001220,1003558,08-08-2017 06:15
1000849,1001574,1000760,19-01-2018 21:46
1000850,1004539,1002614,21-08-2022 18:02
1000851,1004958,1001128,18-07-2020 03:13
1000852,1003816,1003896,21-01-2018 19:13
1000853,1001632,1000148,14-12-2019 20:26
1000854,1003122,1002689,18-11-2018 07:53
1000855,1002026,1001012,23-05-2020 19:52
1000856,1000355,1004655,08-07-2019 17:35
1000857,1004935,1003321,19-06-2022 16:18
1000858,1001069,1003711,22-11-2021 00:11
1000859,1002278,1003361,15-10-2018 00:43
1000860,1001631,1002168,04-05-2020 15:26
1000861,1002754,1003864,26-07-2018 08:15
1000862,1001850,1003285,11-09-2016 06:40
1000863,1002106,1001122,09-12-2016 10:08
1000864,1002040,1003711,01-04-2020 14:34
1000865,1004357,1003237,12-01-2016 03:19
1000866,1002354,1002921,15-03-2021 19:03
1000867,1000268,1000745,10-05-2016 14:32
1000868,1002143,1002624,24-01-2020 18:07
1000869,1000065,1001220,11-08-2022 08:41
1000870,1004389,1002945,16-06-2017 13:02
1000871,1001635,1002878,06-06-2022 23:00
1000872,1001763,1000644,19-03-2016 09:38
1000873,1002759,1002652,11-05-2019 04:12
1000874,1004891,1004291,11-03-2016 15:40
1000875,1001150,1001751,04-11-2016 17:23
1000876,1004929,1001769,09-08-2019 21:36
1000877,1002531,1004356,11-11-2020 11:43
1000878,1003601,1002375,04-02-2020 08:40
1000879,1003254,1004361,11-02-2017 06:50
1000880,1002371,1004264,02-12-2016 09:38
1000881,1000933,1001528,29-08-2019 00:24
1000882,1000241,1004056,25-04-2016 14:57
1000883,1000764,1004111,03-05-2016 16:47
1000884,1004739,1002638,17-08-2017 13:18
1000885,1003815,1004777,28-08-2018 19:56
1000886,1004791,1000051,02-06-2018 03:34
1000887,1003834,1001825,25-04-2022 07:27
1000888,1002243,1001710,19-06-2022 01:03
1000889,1001309,1003376,29-04-2021 22:17
1000890,1003002,1002967,27-06-2019 02:02
1000891,1002196,1003063,06-03-2022 09:40
1000892,1000538,1000438,04-04-2020 19:47
1000893,1004586,1003917,28-08-2020 00:42
1000894,1002860,1001192,13-08-2018 20:36
1000895,1003198,1003152,05-10-2021 19:55
1000896,1001086,1000742,02-06-2020 07:03
1000897,1000720,1002095,20-10-2018 14:45
1000898,1004612,1004496,13-09-2020 15:54
1000899,1004014,1002957,01-01-2016 20:22
1000900,1002339,1002051,25-01-2016 22:31
1000901,1001798,1001928,21-08-2016 02:36
1000902,1001474,1000528,07-07-2016 14:56
1000903,1001306,1004094,17-12-2017 03:27
1000904,1004348,1002200,20-06-2017 04:19
1000905,1000614,1003168,21-11-2020 08:27
1000906,1001006,1004181,13-01-2020 05:35
1000907,1002992,1004706,25-07-2016 00:15
1000908,1004267,1000062,21-07-2016 10:22
1000909,1000787,1002968,01-02-2018 01:38
1000910,1000404,1002417,18-09-2017 14:59
1000911,1003367,1000087,21-09-2020 03:52
1000912,1004941,1000399,26-02-2017 22:17
1000913,1003673,1004178,31-08-2018 13:50
1000914,1003659,1001324,26-12-2017 23:23
1000915,1001119,1004561,20-08-2017 15:19
1000916,1001298,1002095,08-03-2019 19:10
1000917,1003734,1000918,29-11-2018 03:17
1000918,1002406,1002112,08-08-2021 02:25
1000919,1003406,1001939,11-04-2019 04:50
1000920,1003131,1002955,21-10-2019 10:26
1000921,1001902,1003257,31-08-2016 14:21
1000922,1000182,1000928,02-09-2022 08:01
1000923,1001783,1003557,28-11-2019 23:17
1000924,1004267,1004460,17-02-2018 06:15
1000925,1000175,1004894,08-06-2019 06:02
1000926,1002497,1002956,26-11-2020 06:56
1000927,1000536,1004090,15-03-2021 01:39
1000928,1002006,1001224,28-12-2020 22:21
1000929,1003271,1001834,18-11-2020 18:28
1000930,1002308,1002982,16-03-2018 13:18
1000931,1001175,1001151,05-07-2019 12:04
1000932,1003030,1000722,23-09-2020 11:29
1000933,1003996,1002112,23-02-2021 12:29
1000934,1004965,1000060,03-12-2017 14:03
1000935,1004334,1000465,18-06-2021 21:54
1000936,1000023,1001840,18-07-2016 06:10
1000937,1004804,1004327,27-02-2021 20:00
1000938,1004945,1001580,13-10-2018 23:50
1000939,1001001,1001675,27-08-2016 01:21
1000940,1001548,1002831,20-10-2021 21:49
1000941,1000693,1003872,12-04-2022 02:37
1000942,1004237,1002144,18-09-2021 20:04
1000943,1004995,1000407,27-07-2022 02:49
1000944,1003613,1003647,13-01-2018 06:23
1000945,1002642,1002699,23-04-2020 00:42
1000946,1004463,1001687,26-10-2016 22:04
1000947,1000096,1001267,05-11-2016 12:26
1000948,1003519,1000627,03-07-2021 21:52
1000949,1002065,1001014,07-11-2018 06:34
1000950,1002647,1000430,19-01-2020 06:21
1000951,1004185,1002543,21-04-2019 20:26
1000952,1002911,1002233,02-11-2018 11:51
1000953,1004526,1001367,12-09-2017 20:21
1000954,1004520,1003058,18-09-2016 11:39
1000955,1002761,1001085,04-02-2016 02:42
1000956,1001112,1001922,10-12-2018 18:15
1000957,1003271,1004812,29-05-2017 03:25
1000958,1001419,1002534,25-02-2019 03:48
1000959,1002511,1003326,20-11-2021 11:32
1000960,1001028,1003399,25-07-2022 07:25
1000961,1002084,1002940,09-03-2020 12:23
1000962,1002288,1002970,15-01-2022 18:29
1000963,1001594,1002598,28-02-2019 05:39
1000964,1001251,1004481,07-03-2020 11:57
1000965,1004849,1000295,02-10-2021 18:50
1000966,1002465,1003909,13-06-2018 10:30
1000967,1004276,1003462,19-08-2017 17:07
1000968,1004106,1000826,16-08-2021 09:32
1000969,1004486,1002984,16-08-2019 13:02
1000970,1002853,1002034,23-06-2016 21:33
1000971,1004277,1004248,15-02-2022 00:40
1000972,1002234,1004237,29-07-2021 11:17
1000973,1001001,1000719,23-11-2020 07:07
1000974,1001380,1004018,23-09-2017 22:19
1000975,1002880,1003078,30-04-2021 02:46
1000976,1003738,1002430,13-04-2017 18:26
1000977,1004023,1003510,30-10-2018 23:46
1000978,1004855,1000325,29-08-2020 18:07
1000979,1002962,1003601,08-11-2019 05:07
1000980,1001746,1001696,19-03-2018 09:51
1000981,1001236,1004685,21-04-2017 14:48
1000982,1000855,1000242,11-06-2016 20:35
1000983,1000253,1001077,20-03-2016 13:16
1000984,1001419,1002965,08-11-2021 09:32
1000985,1001419,1002432,02-08-2021 09:09
1000986,1000870,1003478,15-10-2019 00:56
1000987,1000584,1002029,05-04-2020 01:59
1000988,1004131,1004338,03-06-2016 20:28
1000989,1001668,1000534,17-07-2018 18:55
1000990,1004623,1000827,31-10-2020 19:31
1000991,1000988,1003684,15-10-2017 03:16
1000992,1000861,1002156,12-12-2016 22:46
1000993,1003074,1004496,25-12-2019 01:32
1000994,1001870,1001526,16-11-2017 14:29
1000995,1004211,1002360,18-08-2022 01:17
1000996,1003581,1002815,26-11-2017 23:57
1000997,1004413,1001327,17-11-2018 04:15
1000998,1000479,1003135,28-06-2021 05:11
1000999,1000293,1001206,18-06-2019 05:51
1001000,1001046,1001662,27-02-2018 20:38
1001001,1003209,1001296,14-11-2020 20:22
1001002,1003488,1001385,05-10-2017 02:52
1001003,1004911,1003081,02-08-2018 23:19
1001004,1001658,1003850,18-04-2018 06:05
1001005,1001167,1000945,13-06-2021 21:36
1001006,1002820,1001362,06-10-2021 04:03
1001007,1002955,1000292,14-06-2022 16:06
1001008,1001958,1000923,28-07-2021 04:34
1001009,1004141,1002052,06-03-2018 17:45
1001010,1000263,1003164,25-10-2016 18:05
1001011,1000004,1001635,15-05-2017 01:07
1001012,1001412,1003745,10-03-2016 01:11
1001013,1002437,1002738,21-04-2017 07:56
1001014,1000873,1000878,13-05-2020 14:10
1001015,1004931,1002902,20-06-2017 10:15
1001016,1003088,1004893,11-08-2019 01:08
1001017,1001780,1000604,11-08-2017 13:53
1001018,1001644,1003483,19-03-2020 12:35
1001019,1004843,1001007,14-12-2016 02:25
1001020,1000847,1003129,30-01-2019 12:36
1001021,1001946,1003331,10-10-2020 19:22
1001022,1003912,1001615,28-01-2018 16:12
1001023,1004935,1002717,24-10-2019 06:03
1001024,1000044,1004469,11-03-2021 14:06
1001025,1001610,1002985,03-01-2018 08:37
1001026,1001748,1003844,18-01-2021 02:36
1001027,1003986,1004871,26-07-2017 19:19
1001028,1003001,1004961,19-09-2021 11:50
1001029,1003848,1000528,22-12-2017 01:04
1001030,1002396,1003511,04-06-2020 07:05
1001031,1002696,1000002,06-04-2017 17:22
1001032,1002021,1003372,01-01-2020 10:06
1001033,1000463,1004188,10-06-2019 12:58
1001034,1004870,1001305,21-05-2018 23:43
1001035,1002622,1004367,24-07-2017 04:34
1001036,1000438,1002048,03-02-2018 05:07
1001037,1001398,1000824,11-12-2016 08:35
1001038,1003464,1002112,31-03-2018 03:47
1001039,1001425,1003242,08-02-2016 16:20
1001040,1001937,1000562,18-06-2018 16:54
1001041,1001608,1003029,17-04-2021 11:42
1001042,1000802,1002304,19-01-2017 06:41
1001043,1000174,1004771,25-08-2018 05:23
1001044,1000840,1000341,03-02-2019 07:34
1001045,1003989,1004099,16-01-2018 13:23
1001046,1002045,1004156,24-01-2021 08:41
1001047,1001732,1002370,06-07-2021 22:28
1001048,1003176,1000508,26-12-2019 11:01
1001049,1003660,1004595,22-08-2018 01:37
1001050,1000025,1001580,17-03-2016 16:47
1001051,1004047,1003082,30-04-2017 02:28
1001052,1003599,1001320,20-10-2022 03:07
1001053,1002467,1003096,07-01-2017 12:27
1001054,1001332,1001328,08-08-2018 17:20
1001055,1000351,1004385,26-06-2017 11:33
1001056,1002045,1003982,29-05-2021 04:10
1001057,1000936,1004718,21-02-2016 02:06
1001058,1003219,1002679,30-03-2020 22:43
1001059,1001472,1003771,27-04-2016 12:54
1001060,1001412,1003984,29-11-2020 06:52
1001061,1003248,1001515,07-04-2019 00:15
1001062,1002677,1003651,02-12-2015 00:32
1001063,1004846,1003536,04-07-2018 12:37
1001064,1002145,1002296,21-06-2020 15:24
1001065,1001323,1001121,26-11-2019 08:42
1001066,1003173,1003356,27-06-2022 19:41
1001067,1004025,1000394,21-09-2021 23:07
1001068,1004717,1002596,22-12-2017 13:25
1001069,1000392,1004894,02-01-2022 02:26
1001070,1002893,1000034,15-06-2016 00:44
1001071,1000101,1000685,06-12-2015 00:11
1001072,1000643,1000962,14-02-2019 05:56
1001073,1002001,1001872,05-02-2020 21:22
1001074,1001851,1002618,11-03-2016 12:53
1001075,1002027,1000178,26-06-2021 09:43
1001076,1003107,1002028,28-02-2021 07:43
1001077,1000904,1000805,16-08-2021 02:56
1001078,1003194,1001548,06-02-2018 08:49
1001079,1000507,1000296,09-05-2016 00:31
1001080,1004891,1002038,22-01-2022 00:22
1001081,1004086,1000070,13-09-2017 04:28
1001082,1001271,1004588,22-09-2019 08:32
1001083,1002821,1002759,14-11-2019 18:19
1001084,1001260,1001676,08-07-2022 16:57
1001085,1002806,1000117,02-04-2018 18:48
1001086,1000729,1002744,06-10-2018 17:22
1001087,1000465,1000814,03-04-2019 08:11
1001088,1003245,1002318,20-01-2018 22:29
1001089,1004496,1001385,17-05-2016 07:23
1001090,1002943,1000154,18-07-2017 18:25
1001091,1004315,1004851,02-02-2020 02:29
1001092,1003988,1003360,03-11-2021 13:36
1001093,1003891,1003084,26-08-2016 09:30
1001094,1000776,1002961,22-03-2020 04:11
1001095,1002987,1003087,09-08-2021 16:58
1001096,1003223,1000720,11-01-2021 13:07
1001097,1001302,1001302,18-09-2017 05:23
